"Aimard_BanditsArizona" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_MonsieurLecoq" "Malot_Cara" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Oeuvre"
"fuite" 0.00138646257937498 0.0110917621482525 0.00584167597683775 0.00351454317967751 0.00066790451637034 0.000948964679534628 0.00332076975442908 0.00553658761649903 0.00785564467348013 0.00185490213536334 0.000878966335589347 0.0010588173010747 0.0026988125224901 0.00129320935766291 0.00384044241896667 0.00521691951336575 0.0018723085564501 0.00332875629342987 0 0 0.00947403325385672 0.0113856313332574 0.0107260400024839 0.00778435909956195
"newgate" 0 0 0 0.00597472340545176 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0882120417758915 0 0 0 0 0 0
"occuper" 0.00554585031749993 0.00776423350377674 0.00219062849131416 0.00175727158983875 0.00267161806548136 0.00284689403860388 0.00664153950885815 0 0.00785564467348013 0.00333882384365401 0.0105475960270722 0.010588173010747 0.00449802087081684 0.00646604678831456 0.00128014747298889 0.0041735356106926 0.0018723085564501 0.00416094536678733 0.00538589971454731 0.00610190175938167 0.00631602216923781 0.00133948603920676 0.00677434105420037 0.00495368306335761
"pavé" 0 0 0.0131437709478849 0.00492036045154851 0.00935066322918475 0.00284689403860388 0 0.00369105841099935 0.000785564467348013 0.00222588256243601 0 0.0010588173010747 0.0026988125224901 0 0 0 0.0018723085564501 0.00416094536678733 0.00179529990484911 0 0 0 0.018629437899051 0.0148610491900728
"retenir" 0.00693231289687491 0.00887340971860199 0.00584167597683775 0.00175727158983875 0.00200371354911102 0.00284689403860388 0.00498115463164361 0.00184552920549968 0.00864120914082814 0.00704862811438068 0.0123055286982509 0.0074117211075229 0.00449802087081684 0.00129320935766291 0.00384044241896667 0.00104338390267315 0.0018723085564501 0.000832189073357467 0 0.00203396725312722 0.00157900554230945 0.00468820113722365 0.00508075579065028 0.00424601405430652
"sorti" 0.00138646257937498 0.0022183524296505 0.00219062849131416 0.00351454317967751 0.00267161806548136 0.00284689403860388 0 0.00369105841099935 0.00549895127143609 0.00741960854145335 0.00527379801353608 0.0084705384085976 0.00539762504498021 0.00517283743065165 0 0.00313015170801945 0.00561692566935031 0.00416094536678733 0.00179529990484911 0.00406793450625445 0.00157900554230945 0.00401845811762027 0.012419625266034 0.00283067603620435
"agostin" 0.169148434683748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"animaux" 0.0083187754762499 0.0144192907927282 0.000730209497104719 0.001405817271871 0.00200371354911102 0.00664275275674239 0 0.0110731752329981 0 0 0 0 0 0.00517283743065165 0.00256029494597778 0.0020867678053463 0.0018723085564501 0 0 0.00406793450625445 0 0.0468820113722365 0 0.000707669009051087
"aurez" 0.0138646257937498 0.0066550572889515 0.00876251396525663 0.00456890613358076 0.0033395225818517 0.000948964679534628 0.00166038487721454 0 0.00314225786939205 0.00593568683316268 0.00527379801353608 0.0052940865053735 0.0026988125224901 0.00387962807298874 0.00128014747298889 0.0062603034160389 0.0018723085564501 0.00832189073357467 0.00179529990484911 0.0081358690125089 0.00315801108461891 0.00267897207841351 0.00338717052710019 0.00141533801810217
"avouer" 0.00138646257937498 0.00554588107412625 0.0036510474855236 0.00456890613358076 0.0033395225818517 0 0.00498115463164361 0.00184552920549968 0.00785564467348013 0.00853254982267136 0.00615276434912543 0.0042352692042988 0.00809643756747031 0.00129320935766291 0.00128014747298889 0.0062603034160389 0.00748923422580041 0 0.00538589971454731 0.0081358690125089 0.00473701662692836 0.00334871509801689 0.00225811368473346 0.00353834504525543
"ému" 0.00138646257937498 0.0022183524296505 0.00219062849131416 0.001405817271871 0.00467533161459238 0 0.00166038487721454 0.00369105841099935 0.00785564467348013 0.00853254982267136 0.00615276434912543 0.0042352692042988 0.00629722921914358 0.00129320935766291 0.00768088483793333 0.0114772229294046 0.00748923422580041 0.00665751258685973 0.00538589971454731 0 0.00315801108461891 0.00669743019603378 0.00225811368473346 0.00141533801810217
"excellent" 0.0180240135318748 0.0066550572889515 0.00949272346236135 0.00421745181561301 0.00400742709822204 0 0.0149434638949308 0.00184552920549968 0.00942677360817615 0.00222588256243601 0.00175793267117869 0.0010588173010747 0.00719683339330694 0 0.00256029494597778 0 0.0018723085564501 0.0024965672200724 0.00538589971454731 0.00406793450625445 0.00631602216923781 0.00937640227444729 0.000564528421183364 0.00212300702715326
"gaillard" 0.00277292515874997 0.0022183524296505 0.00876251396525663 0.00456890613358076 0.0066790451637034 0 0.00166038487721454 0 0.00549895127143609 0.00556470640609001 0 0 0.00449802087081684 0 0.0115213272569 0.00104338390267315 0.0018723085564501 0.0024965672200724 0 0 0.0157900554230945 0.00267897207841351 0.00338717052710019 0.0148610491900728
"groupe" 0.00138646257937498 0.00332752864447575 0.00949272346236135 0.00351454317967751 0.00467533161459238 0 0.00166038487721454 0 0.00235669340204404 0.00370980427072668 0.000878966335589347 0.0042352692042988 0.00449802087081684 0.00387962807298874 0.00128014747298889 0.00521691951336575 0 0.000832189073357467 0.00179529990484911 0.00203396725312722 0.0189480665077134 0.0127251173724642 0.00620981263301701 0.00707669009051087
"maladie" 0.00277292515874997 0 0.0036510474855236 0.00597472340545176 0.00467533161459238 0.00569378807720777 0.00664153950885815 0.00369105841099935 0.00864120914082814 0.00148392170829067 0.0123055286982509 0.0021176346021494 0.0026988125224901 0.00258641871532582 0.0166419171488555 0.0083470712213852 0.00374461711290021 0.000832189073357467 0.00718119961939642 0.018305705278145 0 0.000669743019603378 0.00169358526355009 0.00141533801810217
"marchant" 0.00277292515874997 0.00332752864447575 0.00438125698262832 0.002811634543742 0.0033395225818517 0.00948964679534628 0 0.00184552920549968 0.00392782233674006 0.00185490213536334 0.00791069702030412 0.0063529038064482 0.0143936667866139 0.00905246550364038 0.00640073736494444 0.00521691951336575 0.00374461711290021 0.00332875629342987 0.00179529990484911 0 0.00315801108461891 0.00669743019603378 0.00169358526355009 0.00495368306335761
"mince" 0 0.004436704859301 0.00219062849131416 0.001405817271871 0.0066790451637034 0.00854068211581165 0.00498115463164361 0.00369105841099935 0.00392782233674006 0.00370980427072668 0.00175793267117869 0.0010588173010747 0.00539762504498021 0.00775925614597747 0.00512058989195555 0.0104338390267315 0.00748923422580041 0.000832189073357467 0.00179529990484911 0.00203396725312722 0.00157900554230945 0.00200922905881013 0.012419625266034 0.00707669009051087
"mouchoir" 0.00138646257937498 0.00110917621482525 0.0131437709478849 0.0101921752210648 0.00935066322918475 0 0.0116226941405018 0 0.00471338680408808 0.00296784341658134 0.000878966335589347 0.0010588173010747 0.00179920834832674 0.00905246550364038 0.00384044241896667 0.00313015170801945 0.0018723085564501 0.0024965672200724 0.00359059980969821 0.0081358690125089 0 0.000669743019603378 0.00395169894828355 0.00212300702715326
"nièce" 0 0.0410395199485342 0.00146041899420944 0.00316308886170975 0.00868275871281442 0 0.00166038487721454 0.00184552920549968 0 0.00927451067681669 0.00966862969148282 0.0169410768171952 0 0 0.00128014747298889 0 0 0 0.00897649952424552 0 0 0 0 0.000707669009051087
"parc" 0 0 0 0.00878635794919376 0.00133580903274068 0.00189792935906926 0.00664153950885815 0 0.0133545959449162 0.00185490213536334 0 0.0285880671290169 0.00629722921914358 0.00517283743065165 0 0.0146073746374241 0 0.000832189073357467 0.00179529990484911 0.0101698362656361 0 0 0.000564528421183364 0.00495368306335761
"race" 0.0194104761112498 0.0199651718668545 0.0036510474855236 0.00562326908748401 0.00066790451637034 0.0113875761544155 0.00166038487721454 0.0110731752329981 0.000785564467348013 0.00185490213536334 0.00351586534235739 0 0.00539762504498021 0.00775925614597747 0.00256029494597778 0.00313015170801945 0.00374461711290021 0 0 0.00203396725312722 0.00157900554230945 0.00401845811762027 0.00508075579065028 0.00212300702715326
"songer" 0.00554585031749993 0.0144192907927282 0.00292083798841888 0.0021087259078065 0.0033395225818517 0 0.00996230926328723 0.00738211682199871 0.0102123380755242 0.00408078469779934 0.000878966335589347 0.0010588173010747 0.00899604174163368 0.00905246550364038 0.00384044241896667 0.00104338390267315 0.0018723085564501 0.0024965672200724 0.00179529990484911 0 0.00789502771154727 0.00267897207841351 0.00846792631775047 0.00283067603620435
"tableaux" 0 0.00110917621482525 0 0.000702908635935501 0.0200371354911102 0 0.0132830790177163 0.00369105841099935 0.00157112893469603 0.000741960854145335 0.00351586534235739 0.0010588173010747 0.00359841669665347 0.00129320935766291 0 0.0020867678053463 0.00561692566935031 0 0.00718119961939642 0.00406793450625445 0 0.00334871509801689 0 0.0346757814435032
"trompe" 0.00277292515874997 0.00776423350377674 0.00292083798841888 0.00597472340545176 0.00200371354911102 0.00664275275674239 0.00664153950885815 0.00184552920549968 0.0062845157387841 0.00408078469779934 0.00615276434912543 0.0052940865053735 0.00179920834832674 0.00258641871532582 0.00256029494597778 0.0020867678053463 0.0205953941209511 0.00416094536678733 0 0.00203396725312722 0 0.0113856313332574 0.00112905684236673 0.00141533801810217
"valait" 0.00554585031749993 0.00110917621482525 0.0036510474855236 0.00246018022577425 0.0100185677455551 0.00664275275674239 0.00166038487721454 0 0.00157112893469603 0.00259686298950867 0.0149424277050189 0.0074117211075229 0.00359841669665347 0.00258641871532582 0.00256029494597778 0.0020867678053463 0 0 0.00897649952424552 0.00406793450625445 0.00315801108461891 0.00937640227444729 0.00564528421183364 0.00424601405430652
"bouteille" 0 0.00110917621482525 0.00657188547394247 0.0101921752210648 0.0066790451637034 0 0.00664153950885815 0 0.00707008020613212 0.00370980427072668 0.00263689900676804 0.0052940865053735 0.00539762504498021 0.00387962807298874 0.0128014747298889 0 0 0.00832189073357467 0.00179529990484911 0 0.00157900554230945 0 0.00395169894828355 0.00212300702715326
"charbon" 0 0 0 0.00316308886170975 0.00267161806548136 0.000948964679534628 0.00166038487721454 0 0.00314225786939205 0 0.000878966335589347 0 0.00179920834832674 0 0.00128014747298889 0 0 0.00582532351350227 0 0 0 0.0060276871764304 0.041775103167569 0.00566135207240869
"condamné" 0.00970523805562488 0.00110917621482525 0.000730209497104719 0.0101921752210648 0.00133580903274068 0 0.00332076975442908 0 0.00392782233674006 0.014468236655834 0.00175793267117869 0.0021176346021494 0.00179920834832674 0.00129320935766291 0.00256029494597778 0.00521691951336575 0.00374461711290021 0.012482836100362 0 0.00203396725312722 0.00315801108461891 0 0.000564528421183364 0
"essaya" 0.00554585031749993 0.00110917621482525 0.00657188547394247 0.00632617772341951 0.0033395225818517 0.00189792935906926 0.00166038487721454 0.00184552920549968 0.0133545959449162 0.00853254982267136 0 0.0010588173010747 0.00449802087081684 0.00258641871532582 0.00128014747298889 0.0083470712213852 0.00748923422580041 0.00582532351350227 0.00179529990484911 0.00203396725312722 0.00631602216923781 0.00200922905881013 0.000564528421183364 0.00141533801810217
"fallu" 0.00554585031749993 0.00110917621482525 0.00292083798841888 0.00386599749764526 0.00467533161459238 0.00759171743627702 0.00166038487721454 0.00184552920549968 0.00549895127143609 0.00519372597901735 0.00615276434912543 0.0127058076128964 0 0.00258641871532582 0.00128014747298889 0.0020867678053463 0.0018723085564501 0 0.00897649952424552 0.0081358690125089 0.00473701662692836 0.00468820113722365 0.00620981263301701 0.00566135207240869
"fier" 0.00277292515874997 0.00554588107412625 0.00438125698262832 0.00702908635935501 0.00400742709822204 0.00189792935906926 0.00498115463164361 0.00369105841099935 0.00392782233674006 0.00816156939559869 0.00439483167794673 0.0063529038064482 0.0026988125224901 0 0.00384044241896667 0.0125206068320778 0.00374461711290021 0.00166437814671493 0 0.00610190175938167 0.00157900554230945 0.00133948603920676 0.00225811368473346 0.00353834504525543
"leçons" 0.00138646257937498 0 0 0.00175727158983875 0.00467533161459238 0 0 0.00738211682199871 0.000785564467348013 0.000741960854145335 0.00878966335589347 0.0370586055376145 0.0026988125224901 0.00387962807298874 0.00768088483793333 0.020867678053463 0.00374461711290021 0 0.00538589971454731 0.0223736397843995 0 0.000669743019603378 0 0.00495368306335761
"nécessaire" 0.00554585031749993 0.00887340971860199 0.00146041899420944 0.00105436295390325 0.00133580903274068 0 0.0132830790177163 0.00738211682199871 0.0062845157387841 0.00148392170829067 0.0123055286982509 0.0031764519032241 0.00449802087081684 0.00129320935766291 0.00256029494597778 0.00730368731871205 0.0018723085564501 0.0049931344401448 0.0125670993339437 0.018305705278145 0.00789502771154727 0.00401845811762027 0.00395169894828355 0.00353834504525543
"nuages" 0 0.00554588107412625 0 0.00386599749764526 0.00868275871281442 0.0132855055134848 0.00166038487721454 0.00184552920549968 0.00157112893469603 0.000370980427072668 0.00527379801353608 0.0010588173010747 0.000899604174163368 0.014225302934292 0.00640073736494444 0.0104338390267315 0.00374461711290021 0.000832189073357467 0.00718119961939642 0.00203396725312722 0.00315801108461891 0.0107158883136541 0.00338717052710019 0.00495368306335761
"nuits" 0.00554585031749993 0 0.0036510474855236 0.00492036045154851 0.00133580903274068 0.00948964679534628 0 0.0110731752329981 0.00392782233674006 0.00370980427072668 0.000878966335589347 0.0031764519032241 0.00449802087081684 0.0116388842189662 0.00896103231092222 0.00730368731871205 0.00936154278225051 0.00332875629342987 0.00538589971454731 0.00203396725312722 0.00157900554230945 0.00334871509801689 0.00338717052710019 0.00566135207240869
"pâles" 0.0540720405956243 0.017746819437204 0.000730209497104719 0.00456890613358076 0.00200371354911102 0.00664275275674239 0.00332076975442908 0.00184552920549968 0.000785564467348013 0.00259686298950867 0 0.0010588173010747 0 0.00387962807298874 0.00512058989195555 0.0114772229294046 0 0 0 0.00203396725312722 0 0.000669743019603378 0.00338717052710019 0.00283067603620435
"pénible" 0.00138646257937498 0.00776423350377674 0.00146041899420944 0.00105436295390325 0.00267161806548136 0 0.00664153950885815 0.00369105841099935 0.00392782233674006 0.00556470640609001 0.00351586534235739 0.0052940865053735 0.00539762504498021 0.00775925614597747 0.0115213272569 0.0135639907347509 0 0.000832189073357467 0.00538589971454731 0.0142377707718906 0.00157900554230945 0.00803691623524054 0.00451622736946692 0.00212300702715326
"probablement" 0.0083187754762499 0.0166376432223787 0.00292083798841888 0.001405817271871 0.00133580903274068 0 0 0 0.00864120914082814 0.00816156939559869 0.00791069702030412 0.0116469903118217 0.000899604174163368 0 0 0 0.00748923422580041 0.0099862688802896 0.00538589971454731 0.00406793450625445 0.00631602216923781 0.00736717321563716 0 0
"rares" 0.00277292515874997 0.004436704859301 0.00146041899420944 0.00456890613358076 0.00534323613096272 0.00379585871813851 0.00332076975442908 0.00184552920549968 0.00471338680408808 0.00482274555194468 0.000878966335589347 0.0010588173010747 0.00179920834832674 0.00258641871532582 0.0102411797839111 0.00313015170801945 0.00936154278225051 0.000832189073357467 0.00179529990484911 0 0.00947403325385672 0.00870665925484392 0.00733886947538374 0.00707669009051087
"témoins" 0 0.0022183524296505 0.00219062849131416 0.0119494468109035 0.00868275871281442 0 0 0.00369105841099935 0.00707008020613212 0.00704862811438068 0.00175793267117869 0.0042352692042988 0.00629722921914358 0.00258641871532582 0.00128014747298889 0 0.0205953941209511 0.000832189073357467 0.00179529990484911 0.00203396725312722 0.00315801108461891 0.00133948603920676 0 0.00353834504525543
"âmes" 0.00138646257937498 0.004436704859301 0.000730209497104719 0.00386599749764526 0.00200371354911102 0.00474482339767314 0.0166038487721454 0.0313739964934945 0 0.00259686298950867 0.000878966335589347 0.0010588173010747 0.00359841669665347 0.00775925614597747 0.0256029494597778 0.0156507585400972 0 0 0.00538589971454731 0.0122038035187633 0 0.00133948603920676 0.00112905684236673 0.000707669009051087
"aperçu" 0.00415938773812495 0.0066550572889515 0.00292083798841888 0.001405817271871 0.00400742709822204 0.00569378807720777 0.00166038487721454 0 0.00864120914082814 0.00816156939559869 0.000878966335589347 0.0031764519032241 0.00359841669665347 0.00387962807298874 0.00384044241896667 0.00104338390267315 0 0.00665751258685973 0.00359059980969821 0 0.00631602216923781 0.00803691623524054 0.00395169894828355 0.00636902108145978
"article" 0 0 0 0.00175727158983875 0.0066790451637034 0 0.0132830790177163 0 0.00314225786939205 0.00333882384365401 0.00527379801353608 0.0010588173010747 0.0422813961856783 0.00258641871532582 0 0 0.00374461711290021 0.00416094536678733 0 0 0.00157900554230945 0.00267897207841351 0.00112905684236673 0.00990736612671521
"balcomb" 0 0 0 0.0421745181561301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"baronne" 0 0 0.00146041899420944 0 0 0 0 0 0 0.0115003932392527 0.00351586534235739 0 0.000899604174163368 0.0982839111823813 0 0 0.00748923422580041 0.00166437814671493 0 0 0 0 0 0
"cachait" 0.00415938773812495 0.0022183524296505 0.0036510474855236 0.00421745181561301 0.00467533161459238 0.00948964679534628 0.00166038487721454 0.00738211682199871 0.00157112893469603 0.00445176512487201 0.00263689900676804 0.0063529038064482 0.00179920834832674 0.00775925614597747 0.00384044241896667 0.00104338390267315 0.00374461711290021 0.0024965672200724 0.00538589971454731 0.00610190175938167 0.00631602216923781 0.00133948603920676 0.00733886947538374 0.00778435909956195
"charme" 0.00415938773812495 0.0022183524296505 0.00438125698262832 0.00492036045154851 0.00467533161459238 0 0.0116226941405018 0.00184552920549968 0.00157112893469603 0.00259686298950867 0.00351586534235739 0.0031764519032241 0.00449802087081684 0.00646604678831456 0.00768088483793333 0.00521691951336575 0.00748923422580041 0 0.00897649952424552 0.0203396725312722 0.00947403325385672 0.00133948603920676 0.00169358526355009 0.00919969711766413
"comanches" 0.0610043534924992 0.0842973923267189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"concierge" 0 0 0.00146041899420944 0.00246018022577425 0.00868275871281442 0 0.0149434638949308 0 0.00471338680408808 0.00482274555194468 0.00791069702030412 0.0148234422150458 0.0116948542641238 0.00387962807298874 0 0 0.00936154278225051 0.012482836100362 0 0 0 0 0 0.00778435909956195
"douzaine" 0.00415938773812495 0.0022183524296505 0.0160646089363038 0.0101921752210648 0.00267161806548136 0 0 0 0.00314225786939205 0.00630666726023535 0 0.0021176346021494 0.0026988125224901 0 0 0.00104338390267315 0.0112338513387006 0.000832189073357467 0.00179529990484911 0.00203396725312722 0.00947403325385672 0.00803691623524054 0.00225811368473346 0.00141533801810217
"élança" 0.00970523805562488 0.00998258593342724 0.00949272346236135 0.0021087259078065 0.00200371354911102 0.00948964679534628 0.00332076975442908 0.00184552920549968 0.00157112893469603 0.00593568683316268 0.000878966335589347 0 0.00989564591579705 0.0155185122919549 0 0 0.0018723085564501 0.00665751258685973 0.00538589971454731 0 0.00315801108461891 0.00334871509801689 0.00282264210591682 0.00212300702715326
"environs" 0.00277292515874997 0.0166376432223787 0.00292083798841888 0.00316308886170975 0.00200371354911102 0.00189792935906926 0 0 0.00549895127143609 0.01669411921827 0.00175793267117869 0.010588173010747 0.0026988125224901 0.00646604678831456 0 0.00104338390267315 0 0.0049931344401448 0 0.00406793450625445 0.00157900554230945 0.000669743019603378 0 0.00141533801810217
"esclaves" 0 0 0.000730209497104719 0.000702908635935501 0.00066790451637034 0.0597847748106815 0 0.051674817753991 0.000785564467348013 0 0.000878966335589347 0.0010588173010747 0.000899604174163368 0.00129320935766291 0 0 0 0 0 0 0.0252640886769513 0.000669743019603378 0.00169358526355009 0
"extrémité" 0.00693231289687491 0.0066550572889515 0.00730209497104719 0.00246018022577425 0.00267161806548136 0.0132855055134848 0.00166038487721454 0.00184552920549968 0.00471338680408808 0.00408078469779934 0.00263689900676804 0.0021176346021494 0.000899604174163368 0.00258641871532582 0.00256029494597778 0 0 0.00416094536678733 0 0 0.0315801108461891 0.0107158883136541 0.00169358526355009 0.000707669009051087
"obtenir" 0.00277292515874997 0.004436704859301 0.000730209497104719 0.00175727158983875 0.00868275871281442 0.000948964679534628 0 0.00369105841099935 0.00549895127143609 0.00704862811438068 0.0105475960270722 0.0042352692042988 0.00359841669665347 0.00258641871532582 0.00256029494597778 0.00313015170801945 0 0.00416094536678733 0 0.00406793450625445 0.00947403325385672 0.00267897207841351 0.0079033978965671 0.00566135207240869
"osait" 0.00277292515874997 0.00332752864447575 0.00146041899420944 0.000351454317967751 0.00534323613096272 0.00284689403860388 0.00830192438607269 0.00369105841099935 0.00785564467348013 0.00556470640609001 0.00263689900676804 0.0052940865053735 0.00629722921914358 0.014225302934292 0.00128014747298889 0.00521691951336575 0 0.00416094536678733 0.00897649952424552 0.00610190175938167 0.00157900554230945 0 0.0079033978965671 0.00636902108145978
"portière" 0.00415938773812495 0 0.0146041899420944 0.00562326908748401 0.00935066322918475 0 0.00166038487721454 0 0.00157112893469603 0.00296784341658134 0.000878966335589347 0.0021176346021494 0.0125944584382872 0.00258641871532582 0.00256029494597778 0.0020867678053463 0.00936154278225051 0.0199725377605792 0 0 0 0 0.000564528421183364 0.00212300702715326
"sarah" 0 0 0 0.0414716095201946 0 0 0 0 0 0 0 0 0 0 0 0 0.00374461711290021 0 0 0 0 0 0 0
"semblable" 0.00277292515874997 0.00776423350377674 0.00730209497104719 0.00843490363122601 0.00066790451637034 0.000948964679534628 0.00996230926328723 0.0295284672879948 0.00157112893469603 0.00185490213536334 0 0.0010588173010747 0.00359841669665347 0.00129320935766291 0.00640073736494444 0.00313015170801945 0.00561692566935031 0.00832189073357467 0 0.00203396725312722 0.00157900554230945 0.0107158883136541 0 0.000707669009051087
"victime" 0.00277292515874997 0.0122009383630777 0.00584167597683775 0.00562326908748401 0.0033395225818517 0.00379585871813851 0.00166038487721454 0.00369105841099935 0.0149257248796122 0.00667764768730802 0.000878966335589347 0.0021176346021494 0 0 0.00128014747298889 0.00313015170801945 0.0018723085564501 0.00832189073357467 0.00179529990484911 0.00610190175938167 0 0.00468820113722365 0.00112905684236673 0.00212300702715326
"abri" 0.00415938773812495 0.017746819437204 0.0036510474855236 0.00492036045154851 0.00066790451637034 0.00189792935906926 0 0 0.00235669340204404 0.00519372597901735 0.00439483167794673 0.010588173010747 0.00359841669665347 0.00905246550364038 0.00640073736494444 0.0020867678053463 0.00374461711290021 0.000832189073357467 0.00718119961939642 0.00610190175938167 0.00947403325385672 0.00267897207841351 0.00282264210591682 0.00212300702715326
"acheva" 0.00277292515874997 0 0.00876251396525663 0.00597472340545176 0.00200371354911102 0.000948964679534628 0.00498115463164361 0 0.00157112893469603 0.00185490213536334 0.000878966335589347 0 0.0026988125224901 0.00129320935766291 0 0.0041735356106926 0.00561692566935031 0.012482836100362 0.00179529990484911 0.00406793450625445 0.00157900554230945 0.00267897207841351 0.0129841536872174 0.0113227041448174
"arrêtait" 0.00277292515874997 0.004436704859301 0.0036510474855236 0.00316308886170975 0.00868275871281442 0.00474482339767314 0.00166038487721454 0 0.00235669340204404 0.00408078469779934 0.00263689900676804 0.0042352692042988 0.00719683339330694 0.0103456748613033 0.00256029494597778 0.0041735356106926 0.0018723085564501 0.00416094536678733 0.00359059980969821 0.00406793450625445 0.00157900554230945 0.00401845811762027 0.00564528421183364 0.00707669009051087
"avenue" 0 0 0.00146041899420944 0.00632617772341951 0.00400742709822204 0.00569378807720777 0.00830192438607269 0 0.00235669340204404 0.00222588256243601 0.00615276434912543 0.0021176346021494 0.00719683339330694 0.00517283743065165 0.00896103231092222 0 0.0112338513387006 0.0099862688802896 0.00359059980969821 0 0 0.00133948603920676 0.00169358526355009 0.0141533801810217
"cellule" 0 0 0.0138739804449897 0.00316308886170975 0 0 0.00166038487721454 0.0369105841099935 0 0.00482274555194468 0 0 0 0 0 0.0104338390267315 0 0.0266300503474389 0 0 0 0.0100461452940507 0 0
"coude" 0 0.00110917621482525 0.00511146647973304 0.00702908635935501 0.00868275871281442 0.00664275275674239 0.00332076975442908 0.00369105841099935 0.00157112893469603 0.00222588256243601 0.000878966335589347 0.0010588173010747 0.00449802087081684 0.00129320935766291 0.00384044241896667 0.00730368731871205 0.0018723085564501 0.00166437814671493 0.00179529990484911 0 0 0 0.0135486821084007 0.00919969711766413
"désespéré" 0.0083187754762499 0.0022183524296505 0.00292083798841888 0.0021087259078065 0.00133580903274068 0.00474482339767314 0.00664153950885815 0.00369105841099935 0.00235669340204404 0.00741960854145335 0.00175793267117869 0.0031764519032241 0.0026988125224901 0.00129320935766291 0.00256029494597778 0.0041735356106926 0.0018723085564501 0.00166437814671493 0 0.00203396725312722 0.00315801108461891 0.00334871509801689 0.0118550968448507 0.0127380421629196
"épouvante" 0.00138646257937498 0.00776423350377674 0.00146041899420944 0.0021087259078065 0.00267161806548136 0.00664275275674239 0.00166038487721454 0.0313739964934945 0.00392782233674006 0.00630666726023535 0.00175793267117869 0 0.0026988125224901 0.00517283743065165 0.00896103231092222 0.00313015170801945 0.0018723085564501 0.00665751258685973 0.00179529990484911 0 0.00315801108461891 0.00267897207841351 0.00620981263301701 0.00424601405430652
"frisson" 0 0.00998258593342724 0.00292083798841888 0.0021087259078065 0.00133580903274068 0.000948964679534628 0.00332076975442908 0.00738211682199871 0.00235669340204404 0.00222588256243601 0.000878966335589347 0 0.00629722921914358 0.0129320935766291 0.00384044241896667 0.00521691951336575 0 0.000832189073357467 0 0 0 0.000669743019603378 0.0141132105295841 0.0205224012624815
"lourde" 0.00138646257937498 0.00332752864447575 0.00584167597683775 0.00386599749764526 0.00400742709822204 0.0113875761544155 0.00830192438607269 0.00184552920549968 0.00471338680408808 0.00370980427072668 0 0.0042352692042988 0.00179920834832674 0.00646604678831456 0.0102411797839111 0.0114772229294046 0 0 0 0 0 0.00133948603920676 0.00620981263301701 0.00919969711766413
"nouveaux" 0.00970523805562488 0.00332752864447575 0.00292083798841888 0.00386599749764526 0.0033395225818517 0.00759171743627702 0.00498115463164361 0.00553658761649903 0.0062845157387841 0.000370980427072668 0.000878966335589347 0.0021176346021494 0.0107952500899604 0.00387962807298874 0.00512058989195555 0.00313015170801945 0.0018723085564501 0.00332875629342987 0.00179529990484911 0.0081358690125089 0.00789502771154727 0.00669743019603378 0.00508075579065028 0.00495368306335761
"passèrent" 0.00693231289687491 0.00887340971860199 0.0036510474855236 0.00351454317967751 0.00534323613096272 0.0104386114748809 0.00166038487721454 0.00553658761649903 0.000785564467348013 0.000741960854145335 0.00263689900676804 0.0042352692042988 0.00629722921914358 0.00646604678831456 0.00384044241896667 0.00313015170801945 0.0018723085564501 0.00332875629342987 0.00179529990484911 0.00203396725312722 0.00789502771154727 0.0060276871764304 0.00451622736946692 0.00778435909956195
"paysan" 0 0 0.00219062849131416 0.00878635794919376 0.00133580903274068 0 0.00498115463164361 0.00184552920549968 0.000785564467348013 0.0196619626348514 0.000878966335589347 0.0031764519032241 0.000899604174163368 0.00775925614597747 0.00384044241896667 0.00313015170801945 0 0 0 0 0 0 0.00112905684236673 0.00849202810861304
"phrases" 0.00138646257937498 0 0 0.000351454317967751 0.00801485419644408 0 0.00498115463164361 0 0.00942677360817615 0.00370980427072668 0.00351586534235739 0.0031764519032241 0.00989564591579705 0 0.0102411797839111 0.0135639907347509 0.00374461711290021 0 0.00179529990484911 0.00203396725312722 0.00157900554230945 0 0.0118550968448507 0.0106150351357663
"portée" 0.00693231289687491 0.00776423350377674 0.00438125698262832 0.00492036045154851 0.00133580903274068 0.000948964679534628 0.00332076975442908 0.00553658761649903 0.00864120914082814 0.00927451067681669 0.000878966335589347 0.0052940865053735 0.0026988125224901 0.00129320935766291 0.00256029494597778 0.0041735356106926 0.00374461711290021 0 0.00359059980969821 0.00610190175938167 0.0126320443384756 0.00535794415682703 0.00225811368473346 0
