"Aimard_BanditsArizona" "Aimard_GrandChefAucas" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_ErrantsNuit" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_MadameBovary" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_MannequinOsier" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_Lerouge" "Gaboriau_MonsieurLecoq" "Huysmans_ARebours" "Huysmans_SœursVatard" "Malot_Cara" "Malot_ClotildeMartory" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_PierreJean" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_JardinSupplices" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_CordePendu" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_MaisonRoulante" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_DeuxAnsVacances" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Nana" "Zola_Oeuvre"
"amoureux" 0 0.00551646665295908 0.00452278920410217 0.00297484028826202 0 0.0017880067658176 0.00675936002379295 0.00675464592990366 0 0.00336757029802997 0.00378601446257525 0.00559263263860408 0.00479838774171878 0.00393629500169261 0.00265320355377665 0.00441585586646452 0.0558109477580155 0 0.00410012505381414 0.00966110973947207 0.00546403300275934 0.00890749565759587 0.00652758557664691 0.00389382828217276 0.00312202432056946 0.00105586586280079 0.0229099448252162 0.00333904681343632 0.00677414984419455 0 0 0 0 0 0 0.00856716946432345 0.00333038039604884 0.00357751033900488
"couleurs" 0.00424466233711108 0.00300898181070495 0.00565348650512771 0.00594968057652405 0.000987937285741101 0.00286081082530816 0.00743529602617224 0.00337732296495183 0.00191481009870846 0.00505135544704496 0.00378601446257525 0.0130494761567429 0.00159946258057293 0 0.000758058158221899 0.0323829430207398 0.0117496732122138 0.000892745549663435 0 0.00107345663771912 0 0.00222687391439897 0.00130551711532938 0.00389382828217276 0.0109270851219931 0.0116145244908087 0 0 0.00169353746104864 0.00181458563936925 0.00387732154627583 0.00205549845837616 0.00639110358381133 0.003232741202903 0.0156907690523458 0.000571144630954897 0.00599468471288791 0.0178875516950244
"envoyer" 0 0.0020059878738033 0.00339209190307663 0.00446226043239304 0.000987937285741101 0.00250320947214464 0.00202780800713788 0.0059103151886657 0.00287221514806269 0.00505135544704496 0.00189300723128762 0 0.00799731290286464 0.0102343670044008 0.00606446526577519 0 0.00440612745458017 0.00624921884764404 0.00615018758072121 0.00644073982631472 0.00910672167126556 0 0.00391655134598815 0.00389382828217276 0 0.00211173172560158 0.00763664827507207 0.00222603120895755 0.00931445603576751 0.0036291712787385 0.00387732154627583 0.00822199383350463 0.009586655375717 0.00404092650362875 0.00136441470020398 0.00913831409527835 0.00799291295051721 0.00643951861020878
"étiez" 0.00707443722851847 0.00300898181070495 0.00452278920410217 0.00966823093685158 0.00691556100018771 0.0121584460075597 0.00473155201665506 0.00337732296495183 0 0.00505135544704496 0.00189300723128762 0 0.00399865645143232 0.0110216260047393 0.00720155250310804 0 0.00440612745458017 0.00446372774831717 0.0246007503228848 0.00322036991315736 0.00182134433425311 0.00222687391439897 0.00130551711532938 0 0.00156101216028473 0.00422346345120316 0.00190916206876802 0.00779110923135142 0.00508061238314592 0.00181458563936925 0.00193866077313792 0.00411099691675231 0.00319555179190567 0.00080818530072575 0 0 0.00266430431683907 0.00357751033900488
"flot" 0 0.00451347271605743 0.00226139460205109 0.00223113021619652 0.0019758745714822 0.00107280405949056 0.00675936002379295 0.00422165370618979 0.00574443029612538 0.00168378514901499 0 0 0.000799731290286464 0.00157451800067704 0.00113708723733285 0.00441585586646452 0.00293741830305345 0.000892745549663435 0.00205006252690707 0.00107345663771912 0.00273201650137967 0.0133612434863938 0.00913861980730567 0.0025958855214485 0.00312202432056946 0.00211173172560158 0.00190916206876802 0.000556507802239387 0.000846768730524319 0 0 0.00205549845837616 0 0.0080818530072575 0.00477545145071393 0.0228457852381959 0.0139875976634051 0.0228960661696312
"gregorio" 0 0.0957859209741077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"paquet" 0.00565954978281478 0.000501496968450826 0.00113069730102554 0.0156179115133756 0.0019758745714822 0.00679442571010689 0.00270374400951718 0.00337732296495183 0.00095740504935423 0.0117864960431049 0 0 0.0111962380640105 0.00865984900372374 0.00416931987022044 0 0.00881225490916034 0.0026782366489903 0.00615018758072121 0.0053672831885956 0.00637470516988589 0 0.00522206846131753 0.00129794276072425 0.00780506080142364 0.00422346345120316 0.00190916206876802 0.00278253901119694 0.0042338436526216 0.00544375691810775 0.00193866077313792 0.00205549845837616 0 0.0016163706014515 0 0.0154209050357822 0.0039964564752586 0.00143100413560195
"profondément" 0 0.00802395149521321 0.0180911568164087 0.00371855036032753 0.0029638118572233 0.00607922300377985 0.00135187200475859 0.000844330741237958 0.00191481009870846 0.0101027108940899 0.00378601446257525 0.00372842175906939 0.00319892516114585 0.0102343670044008 0.00568543618666424 0.00441585586646452 0.00146870915152672 0.00714196439730748 0.0123003751614424 0.00751419646403384 0.000910672167126556 0.0066806217431969 0.00130551711532938 0.0025958855214485 0.00468303648085419 0.00211173172560158 0 0.00389555461567571 0.000846768730524319 0.00181458563936925 0.00775464309255167 0.00822199383350463 0.0047933276878585 0.00565729710508025 0.00613986615091791 0.00228457852381959 0.00266430431683907 0.00429301240680586
"remis" 0.00565954978281478 0.00852544846366404 0.0101762757092299 0.00520597050445854 0.00592762371444661 0.000715202706327041 0 0.000844330741237958 0.00191481009870846 0.00336757029802997 0.00567902169386287 0 0.010396506773724 0.00944710800406226 0.00682252342399709 0 0.00293741830305345 0.00535647329798061 0.00410012505381414 0.00644073982631472 0.00273201650137967 0.00222687391439897 0.00391655134598815 0.00389382828217276 0.00624404864113891 0.00527932931400395 0 0.0044520624179151 0.00762091857471887 0.00181458563936925 0 0.00205549845837616 0.0047933276878585 0.0048491118043545 0.00272882940040796 0.00514030167859407 0.0019982282376293 0.0114480330848156
"riait" 0 0.0020059878738033 0.00113069730102554 0.00446226043239304 0.00592762371444661 0.00429121623796224 0.00405561601427577 0.00337732296495183 0.00095740504935423 0 0.00567902169386287 0.00559263263860408 0.00239919387085939 0.00314903600135409 0.0030322326328876 0.00294390391097635 0.0117496732122138 0 0 0.00214691327543824 0.0154814268411515 0.0133612434863938 0.0117496540379644 0.00129794276072425 0 0.00316759758840237 0.00381832413753604 0.00333904681343632 0.00677414984419455 0.00181458563936925 0.00775464309255167 0.0102774922918808 0 0.00080818530072575 0 0.00514030167859407 0.0173179780594539 0.0143100413560195
"savez-vous" 0.00282977489140739 0.00601796362140991 0.00565348650512771 0.00669339064858955 0.0108673101431521 0.00858243247592449 0.00405561601427577 0.00675464592990366 0 0.00336757029802997 0.00189300723128762 0 0.0127957006445834 0.00787259000338521 0.00454834894933139 0 0 0.00178549109932687 0.00410012505381414 0 0.000910672167126556 0 0.00522206846131753 0.00389382828217276 0.00312202432056946 0.00316759758840237 0.0114549724126081 0.0155822184627028 0.00762091857471887 0.00181458563936925 0 0.00205549845837616 0.00319555179190567 0 0.00613986615091791 0 0 0
"sommet" 0.00848932467422217 0.0130389211797215 0.0101762757092299 0.00371855036032753 0.00493968642870551 0.00679442571010689 0.00202780800713788 0.00253299222371387 0.0354239868261065 0 0 0.00372842175906939 0 0 0.00113708723733285 0.00441585586646452 0 0 0 0 0.00364268866850622 0.00222687391439897 0.00913861980730567 0.00389382828217276 0.00780506080142364 0.00211173172560158 0 0.00389555461567571 0 0.00181458563936925 0 0 0.0047933276878585 0.006465482405806 0.0136441470020398 0.00285572315477448 0.00133215215841953 0.00143100413560195
"triomphe" 0.00141488744570369 0.00601796362140991 0.00339209190307663 0.00371855036032753 0.0039517491429644 0.00894003382908801 0.00743529602617224 0 0.00382962019741692 0.00336757029802997 0.00757202892515049 0.00745684351813877 0.00719758161257817 0.00865984900372374 0.00492737802844234 0 0.00146870915152672 0.00535647329798061 0.00615018758072121 0.00107345663771912 0.00819604950413901 0 0 0.00129794276072425 0.00936607296170837 0.00316759758840237 0.00763664827507207 0.00166952340671816 0.000846768730524319 0.0036291712787385 0.00581598231941375 0.00205549845837616 0 0 0.00136441470020398 0.00628259094050386 0.00732683687130744 0.0107325310170146
"admiration" 0.00141488744570369 0.00601796362140991 0.012437670311281 0.00594968057652405 0.000987937285741101 0.00429121623796224 0.00675936002379295 0.000844330741237958 0 0.00841892574507493 0.00946503615643812 0.0223705305544163 0.00479838774171878 0.00314903600135409 0.0030322326328876 0.0132475675993936 0.00587483660610689 0.00446372774831717 0 0.00644073982631472 0.00546403300275934 0 0.00261103423065876 0.00389382828217276 0.00624404864113891 0.00844692690240632 0.00381832413753604 0.000556507802239387 0.00338707492209728 0.0036291712787385 0.00387732154627583 0.00822199383350463 0.00159777589595283 0.00080818530072575 0.00477545145071393 0.00114228926190979 0.00466253255446837 0.0100170289492137
"combat" 0.0141488744570369 0.0190568848011314 0.0113069730102554 0.00520597050445854 0.00592762371444661 0.00500641894428929 0 0.000844330741237958 0.00191481009870846 0 0.00378601446257525 0 0.00159946258057293 0.000787259000338521 0.00492737802844234 0.00294390391097635 0.00293741830305345 0 0 0 0.00273201650137967 0 0 0.00129794276072425 0.00156101216028473 0.00211173172560158 0.00572748620630405 0.00111301560447877 0 0.0036291712787385 0.00193866077313792 0.00205549845837616 0.0543243804623963 0.00404092650362875 0.00818648820122388 0.00285572315477448 0.000666076079209767 0.00500851447460683
"découvrir" 0.0212233116855554 0.00351047877915578 0.00904557840820434 0.00148742014413101 0.0019758745714822 0.00321841217847168 0.00946310403331013 0.00759897667114162 0.0105314555428965 0.00168378514901499 0.0132510506190134 0.00372842175906939 0.00799731290286464 0.00551081300236965 0.00720155250310804 0.00735975977744086 0.00293741830305345 0.00446372774831717 0.00410012505381414 0.00214691327543824 0.00637470516988589 0.0066806217431969 0.00391655134598815 0.00389382828217276 0.00156101216028473 0.00211173172560158 0.00190916206876802 0.00111301560447877 0.00254030619157296 0 0 0.00411099691675231 0.0047933276878585 0.0080818530072575 0.00136441470020398 0.00171343389286469 0.000666076079209767 0.00357751033900488
"discours" 0.00282977489140739 0.00702095755831156 0.00339209190307663 0.00148742014413101 0.000987937285741101 0.00500641894428929 0.0141946560499652 0.00928763815361753 0.00765924039483384 0.00841892574507493 0.0265021012380267 0.00932105439767346 0.00319892516114585 0.00157451800067704 0 0.00588780782195269 0 0.0124984376952881 0.00615018758072121 0.0193222194789441 0.00182134433425311 0 0 0.00389382828217276 0.00156101216028473 0.0126703903536095 0.00572748620630405 0.000556507802239387 0.000846768730524319 0.00181458563936925 0.0116319646388275 0.00411099691675231 0 0 0 0.00685373557145876 0 0.000715502067800976
"éclata" 0.00565954978281478 0.0105314363374673 0.00339209190307663 0.00297484028826202 0.0039517491429644 0.0035760135316352 0.00878716803093083 0.00168866148247592 0.0162758858390219 0 0.00189300723128762 0.00932105439767346 0.000799731290286464 0.00236177700101556 0.00720155250310804 0.00147195195548817 0 0.00178549109932687 0 0 0.00182134433425311 0 0.00391655134598815 0.0025958855214485 0 0.00316759758840237 0 0.00222603120895755 0.00169353746104864 0 0.00193866077313792 0 0.00319555179190567 0.0048491118043545 0.00272882940040796 0.0137074711429175 0.011323293346566 0.00715502067800976
"haussa" 0.00282977489140739 0.00601796362140991 0.00113069730102554 0.00371855036032753 0.0039517491429644 0.00572162165061633 0.00473155201665506 0.000844330741237958 0.00191481009870846 0 0.00946503615643812 0 0.00399865645143232 0.00157451800067704 0.00720155250310804 0.00147195195548817 0.00146870915152672 0.000892745549663435 0 0.00322036991315736 0.00910672167126556 0.00445374782879793 0 0.00908559932506976 0.00312202432056946 0.00211173172560158 0.00572748620630405 0.0127996794515059 0.0169353746104864 0 0 0 0 0 0.00204662205030597 0.00685373557145876 0.00732683687130744 0.00572401654240781
"moments" 0.00141488744570369 0.00501496968450826 0.00565348650512771 0.00371855036032753 0.000987937285741101 0.0017880067658176 0.00473155201665506 0.00337732296495183 0.00095740504935423 0.00336757029802997 0.00946503615643812 0 0.00639785032229171 0.00314903600135409 0.00758058158221899 0.00735975977744086 0.0117496732122138 0.00178549109932687 0.00205006252690707 0.0053672831885956 0.00910672167126556 0.0111343695719948 0.0104441369226351 0.00519177104289701 0.00624404864113891 0.00739106103960553 0.00381832413753604 0.000556507802239387 0.0042338436526216 0 0.00581598231941375 0.00616649537512847 0 0.00242455590217725 0 0.00514030167859407 0.0153197498218246 0.0028620082712039
"perles" 0.00282977489140739 0.00100299393690165 0.00339209190307663 0.00594968057652405 0.0029638118572233 0.00107280405949056 0.00405561601427577 0.000844330741237958 0.0229777211845015 0.00168378514901499 0 0.00372842175906939 0.000799731290286464 0 0 0.00588780782195269 0.00146870915152672 0 0 0.0665543115385854 0.000910672167126556 0.00222687391439897 0.00130551711532938 0 0.00624404864113891 0 0.00763664827507207 0 0.00169353746104864 0.00181458563936925 0.00193866077313792 0.00616649537512847 0 0 0.0245594646036716 0.000571144630954897 0.0019982282376293 0.00643951861020878
"plaît" 0.00282977489140739 0.00601796362140991 0.00678418380615325 0.0252861424502272 0.0019758745714822 0.00536402029745281 0.00405561601427577 0.00422165370618979 0 0.00841892574507493 0.00378601446257525 0.00559263263860408 0.00559811903200525 0.00865984900372374 0.00454834894933139 0 0.00146870915152672 0.0026782366489903 0.00205006252690707 0 0.00364268866850622 0.00222687391439897 0.00261103423065876 0.0025958855214485 0.00312202432056946 0.00105586586280079 0.00763664827507207 0.0044520624179151 0.00169353746104864 0.0036291712787385 0.00387732154627583 0.0143884892086331 0.00639110358381133 0.00404092650362875 0.0068220735010199 0 0.00266430431683907 0.00214650620340293
"portée" 0.00707443722851847 0.00952844240056569 0.0079148811071788 0.00446226043239304 0.0019758745714822 0.00500641894428929 0.00135187200475859 0.00253299222371387 0.00095740504935423 0.00336757029802997 0.00378601446257525 0.00559263263860408 0.0087970441931511 0.00551081300236965 0.00909669789866279 0.00735975977744086 0 0.000892745549663435 0 0.0053672831885956 0.00273201650137967 0.0066806217431969 0.00130551711532938 0.0025958855214485 0.00624404864113891 0.00422346345120316 0.00381832413753604 0.00278253901119694 0 0.0036291712787385 0.00193866077313792 0.00616649537512847 0.0111844312716698 0.0153555207137893 0.00545765880081592 0.00228457852381959 0.0019982282376293 0
"réellement" 0.00282977489140739 0.0125374242112706 0.0158297622143576 0.00148742014413101 0.000987937285741101 0.00321841217847168 0 0.000844330741237958 0 0.00336757029802997 0.00189300723128762 0.00186421087953469 0.00239919387085939 0.00393629500169261 0.00492737802844234 0.00735975977744086 0.00587483660610689 0.00892745549663435 0.00615018758072121 0.0053672831885956 0 0 0 0.00389382828217276 0.0109270851219931 0.0116145244908087 0.00572748620630405 0.0089041248358302 0.00338707492209728 0.0163312707543233 0.0213252685045171 0.0143884892086331 0 0 0.00272882940040796 0.000571144630954897 0.0039964564752586 0.00143100413560195
"spendius" 0 0 0 0 0 0 0 0 0.181906959377304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vain" 0.00141488744570369 0.0130389211797215 0.0113069730102554 0.00446226043239304 0.00790349828592881 0.00643682435694337 0 0.000844330741237958 0 0.00673514059605994 0.00946503615643812 0.0223705305544163 0.010396506773724 0.00708533100304669 0.00341126171199854 0.00441585586646452 0.00587483660610689 0.00178549109932687 0 0.00322036991315736 0.00182134433425311 0.0066806217431969 0.00130551711532938 0.00389382828217276 0.00468303648085419 0.00422346345120316 0.00572748620630405 0.000556507802239387 0.00169353746104864 0 0.00775464309255167 0.00205549845837616 0.009586655375717 0.0121227795108863 0.00068220735010199 0.00114228926190979 0 0.00357751033900488
"fier" 0.00282977489140739 0.00451347271605743 0.00565348650512771 0.00446226043239304 0.00889143557166991 0.00715202706327041 0.00405561601427577 0.00337732296495183 0.00191481009870846 0.00505135544704496 0.0113580433877257 0.00372842175906939 0.00399865645143232 0.0110216260047393 0.00833863974044089 0 0.00440612745458017 0.00446372774831717 0.00410012505381414 0.00644073982631472 0.00273201650137967 0 0 0.00389382828217276 0.00312202432056946 0.0126703903536095 0.00381832413753604 0.00556507802239387 0.00169353746104864 0 0.00193866077313792 0.00616649537512847 0.00159777589595283 0.00565729710508025 0.00136441470020398 0.00228457852381959 0.000666076079209767 0.00357751033900488
"possession" 0.00565954978281478 0.00150449090535248 0.00678418380615325 0.00148742014413101 0.000987937285741101 0.00214560811898112 0.00270374400951718 0.00253299222371387 0.00382962019741692 0.00673514059605994 0.00189300723128762 0 0.010396506773724 0.00551081300236965 0.00871766881955184 0.00294390391097635 0.00293741830305345 0.000892745549663435 0 0.00214691327543824 0.00455336083563278 0.00890749565759587 0.00522206846131753 0.00389382828217276 0.00780506080142364 0.00316759758840237 0.00381832413753604 0.0205907886828573 0.00592738111367023 0.0036291712787385 0.00193866077313792 0.00205549845837616 0.0047933276878585 0.0048491118043545 0.00477545145071393 0.00114228926190979 0.00333038039604884 0.0028620082712039
"projet" 0.00424466233711108 0.00852544846366404 0.00904557840820434 0 0 0.000715202706327041 0.00405561601427577 0.00168866148247592 0.00095740504935423 0 0 0 0.0087970441931511 0.00787259000338521 0.0030322326328876 0.00294390391097635 0.00293741830305345 0.0116056921456247 0.0205006252690707 0.00858765310175295 0.00546403300275934 0.0066806217431969 0.00261103423065876 0.00129794276072425 0.00312202432056946 0.00211173172560158 0.00381832413753604 0.000556507802239387 0.00338707492209728 0.0127020994755848 0.00775464309255167 0.00205549845837616 0.00798887947976417 0.0145473354130635 0.00272882940040796 0.00285572315477448 0.00732683687130744 0.00572401654240781
"secondes" 0.00282977489140739 0.00802395149521321 0.0113069730102554 0.000743710072065506 0.0029638118572233 0.0035760135316352 0.000675936002379295 0 0.00095740504935423 0.00505135544704496 0.00757202892515049 0 0.00319892516114585 0 0.00682252342399709 0.00147195195548817 0.00146870915152672 0.00803470994697091 0.00820025010762828 0.00322036991315736 0.0100173938383921 0.0200418652295907 0.00652758557664691 0.00908559932506976 0.00780506080142364 0.00739106103960553 0.00190916206876802 0.00222603120895755 0.00677414984419455 0.00181458563936925 0 0 0.00159777589595283 0.00404092650362875 0.00750428085112189 0.00399801241668428 0.00865898902972697 0.00214650620340293
"serez" 0.00424466233711108 0.00702095755831156 0.00904557840820434 0.00520597050445854 0.0039517491429644 0.00858243247592449 0.000675936002379295 0 0 0.00336757029802997 0.00189300723128762 0 0.00319892516114585 0.00865984900372374 0.00606446526577519 0 0.00293741830305345 0.0026782366489903 0.0102503126345354 0.00322036991315736 0.00364268866850622 0 0.00261103423065876 0 0.00468303648085419 0.00105586586280079 0.00763664827507207 0.0116866638470271 0.0143950684189134 0.007258342557477 0 0.00616649537512847 0.00639110358381133 0.0016163706014515 0.00613986615091791 0.00228457852381959 0.000666076079209767 0.00143100413560195
"titre" 0.00424466233711108 0.00601796362140991 0.00339209190307663 0.00446226043239304 0.00691556100018771 0.0114432433012327 0.00473155201665506 0.000844330741237958 0 0.00505135544704496 0 0.00186421087953469 0.00799731290286464 0.00472355400203113 0.0030322326328876 0.0103036636884172 0 0.00892745549663435 0.00615018758072121 0.0193222194789441 0.00546403300275934 0.00222687391439897 0.00130551711532938 0.0025958855214485 0.00156101216028473 0.00105586586280079 0.00190916206876802 0.0116866638470271 0.00254030619157296 0.00544375691810775 0.00193866077313792 0.00616649537512847 0 0.00080818530072575 0 0.00171343389286469 0 0.0028620082712039
"velours" 0.00141488744570369 0.0020059878738033 0.00452278920410217 0.00297484028826202 0.0029638118572233 0.00393361488479872 0.022981824080896 0.019419607048473 0 0.00841892574507493 0.00189300723128762 0 0.00799731290286464 0.00236177700101556 0.00113708723733285 0.00294390391097635 0.00734354575763362 0.00178549109932687 0 0.00644073982631472 0.00273201650137967 0.00445374782879793 0.00522206846131753 0.0025958855214485 0.00624404864113891 0.00527932931400395 0 0 0.000846768730524319 0 0.00387732154627583 0.00205549845837616 0 0 0.00068220735010199 0.00114228926190979 0.0166519019802442 0.0114480330848156
"animaux" 0.00848932467422217 0.00702095755831156 0.0146990649133321 0.000743710072065506 0 0.00107280405949056 0.00202780800713788 0.00422165370618979 0.00670183534547961 0 0.00567902169386287 0.0111852652772082 0 0.000787259000338521 0 0.00294390391097635 0 0 0 0 0 0 0.00522206846131753 0.0025958855214485 0.00312202432056946 0.00211173172560158 0.00190916206876802 0.00111301560447877 0 0 0.00969330386568958 0.00411099691675231 0 0.0282864855254013 0.0463900998069353 0 0 0.000715502067800976
"baissa" 0.00282977489140739 0.00451347271605743 0.00678418380615325 0.00818081079272057 0.00493968642870551 0.00929763518225153 0.00878716803093083 0.00675464592990366 0.00861664544418807 0.00168378514901499 0 0.00372842175906939 0.00159946258057293 0.00787259000338521 0.00341126171199854 0.00147195195548817 0.00587483660610689 0.000892745549663435 0.00615018758072121 0.00644073982631472 0.00546403300275934 0.00445374782879793 0.00652758557664691 0.00129794276072425 0 0.00211173172560158 0.00763664827507207 0.00278253901119694 0.00508061238314592 0 0.00775464309255167 0.00411099691675231 0 0.00242455590217725 0.00068220735010199 0.00399801241668428 0.00666076079209767 0.00143100413560195
"bonté" 0.00848932467422217 0.00150449090535248 0.00339209190307663 0.0104119410089171 0.0029638118572233 0.00429121623796224 0.00135187200475859 0.00168866148247592 0.00095740504935423 0.00673514059605994 0.00567902169386287 0.0260989523134857 0.00159946258057293 0.000787259000338521 0.00265320355377665 0 0.00440612745458017 0.00892745549663435 0.00205006252690707 0.00107345663771912 0.00182134433425311 0.00445374782879793 0.00913861980730567 0.00778765656434551 0.00312202432056946 0.0105586586280079 0.00381832413753604 0.00222603120895755 0.00254030619157296 0.0344771271480157 0.0271412508239308 0.02672147995889 0.00159777589595283 0 0.00136441470020398 0.00114228926190979 0.0019982282376293 0.0028620082712039
"champ" 0.00141488744570369 0.00601796362140991 0 0.00371855036032753 0.0217346202863042 0.00750962841643393 0.00608342402141365 0.00253299222371387 0.0095740504935423 0.00168378514901499 0.00189300723128762 0.00186421087953469 0.00319892516114585 0 0.00265320355377665 0.00588780782195269 0.00881225490916034 0.000892745549663435 0.00615018758072121 0 0 0 0.00261103423065876 0.0025958855214485 0.00312202432056946 0.00950279276520711 0.00190916206876802 0.00166952340671816 0.00169353746104864 0.00907292819684625 0.00969330386568958 0.00411099691675231 0.00798887947976417 0.00404092650362875 0.00818648820122388 0.00514030167859407 0.0039964564752586 0.00500851447460683
"commune" 0.00565954978281478 0.0020059878738033 0.00452278920410217 0.00446226043239304 0.00592762371444661 0.00715202706327041 0.00202780800713788 0.00253299222371387 0.00095740504935423 0.00673514059605994 0.0283951084693144 0.00186421087953469 0.0143951632251563 0.00393629500169261 0.00454834894933139 0.00588780782195269 0.00146870915152672 0 0.00410012505381414 0 0.00364268866850622 0.00445374782879793 0.00652758557664691 0.00129794276072425 0.00312202432056946 0.00211173172560158 0.00190916206876802 0.00333904681343632 0.0042338436526216 0.00544375691810775 0.00969330386568958 0.00411099691675231 0.00159777589595283 0.0048491118043545 0.00477545145071393 0.00628259094050386 0.00266430431683907 0.00572401654240781
"lâche" 0.0127339870113332 0.00150449090535248 0.00113069730102554 0.00148742014413101 0.0029638118572233 0.00321841217847168 0.00473155201665506 0.00759897667114162 0.00765924039483384 0.00336757029802997 0 0.00372842175906939 0.00959677548343756 0.00787259000338521 0.00758058158221899 0 0.00587483660610689 0 0.0123003751614424 0.0053672831885956 0.00182134433425311 0.00222687391439897 0.00522206846131753 0.0025958855214485 0.00624404864113891 0.0158379879420118 0.00763664827507207 0 0.000846768730524319 0 0 0 0 0.00242455590217725 0 0.00970945872623324 0.011323293346566 0.00429301240680586
"mince" 0 0.00300898181070495 0.00452278920410217 0.00223113021619652 0.00493968642870551 0.00143040541265408 0.00675936002379295 0.0059103151886657 0.00861664544418807 0.00505135544704496 0.0132510506190134 0.00372842175906939 0.00399865645143232 0.00551081300236965 0.00379029079110949 0.00294390391097635 0.00293741830305345 0.00178549109932687 0 0.00107345663771912 0.00546403300275934 0.0066806217431969 0.00783310269197629 0.00519177104289701 0.00936607296170837 0.0105586586280079 0.00763664827507207 0 0.000846768730524319 0.00181458563936925 0.00581598231941375 0.00205549845837616 0.00159777589595283 0.0016163706014515 0.00204662205030597 0.0125651818810077 0.0106572172673563 0.00715502067800976
"morceaux" 0.00282977489140739 0.00150449090535248 0.00565348650512771 0.00223113021619652 0.000987937285741101 0.0017880067658176 0.00675936002379295 0.0118206303773314 0.0134036706909592 0.00168378514901499 0.00567902169386287 0 0.00319892516114585 0.00551081300236965 0.0022741744746657 0.0117756156439054 0.00587483660610689 0.00178549109932687 0 0.00644073982631472 0.000910672167126556 0 0 0.00908559932506976 0.00624404864113891 0.00422346345120316 0.00190916206876802 0.00278253901119694 0.00254030619157296 0 0.00387732154627583 0 0.00159777589595283 0.00404092650362875 0.00545765880081592 0.00970945872623324 0.00532860863367814 0.0171720496272234
"occupait" 0.00282977489140739 0.00250748484225413 0.00226139460205109 0.00371855036032753 0.0039517491429644 0.0035760135316352 0.00743529602617224 0.00253299222371387 0.0095740504935423 0.00168378514901499 0.00189300723128762 0 0.00399865645143232 0.00314903600135409 0.00189514539555475 0.00441585586646452 0.00881225490916034 0.00624921884764404 0.00410012505381414 0.00107345663771912 0.00546403300275934 0 0.00522206846131753 0.0025958855214485 0.00312202432056946 0.00739106103960553 0.00190916206876802 0.000556507802239387 0.00254030619157296 0.0127020994755848 0.0135706254119654 0.00616649537512847 0.00639110358381133 0.0016163706014515 0.00477545145071393 0.00799602483336855 0.00865898902972697 0.0128790372204176
"poing" 0.00141488744570369 0.00150449090535248 0.00113069730102554 0.0133867812971791 0.000987937285741101 0.00786722976959745 0.00878716803093083 0.00168866148247592 0.00095740504935423 0.00505135544704496 0.00189300723128762 0.00186421087953469 0.00239919387085939 0.00314903600135409 0.00644349434488614 0.00294390391097635 0.00881225490916034 0.00178549109932687 0 0.00322036991315736 0.00455336083563278 0 0.00391655134598815 0.00778765656434551 0.00156101216028473 0.00422346345120316 0.00190916206876802 0.00389555461567571 0.00762091857471887 0 0 0.00205549845837616 0 0 0.00136441470020398 0.0154209050357822 0.00333038039604884 0.00930152688141269
"rires" 0.00141488744570369 0.00250748484225413 0 0.00520597050445854 0.0019758745714822 0.00214560811898112 0.00473155201665506 0.00168866148247592 0.00765924039483384 0.00168378514901499 0.00378601446257525 0.00559263263860408 0.000799731290286464 0 0.000758058158221899 0.00294390391097635 0.0132183823637405 0.000892745549663435 0 0 0.00455336083563278 0.0111343695719948 0.00261103423065876 0.00648971380362126 0.0109270851219931 0.00739106103960553 0.00381832413753604 0 0 0 0 0.00205549845837616 0 0.00080818530072575 0 0.00856716946432345 0.0299734235644395 0.0243270703052332
"travaux" 0.00565954978281478 0.00250748484225413 0.00452278920410217 0 0.0029638118572233 0.00035760135316352 0.00675936002379295 0.000844330741237958 0.00095740504935423 0.0202054217881798 0.00757202892515049 0.0279631631930204 0.00239919387085939 0.00314903600135409 0.00379029079110949 0.00883171173292904 0.00734354575763362 0 0.00410012505381414 0.00107345663771912 0 0.00445374782879793 0.00261103423065876 0.00648971380362126 0.00624404864113891 0.00211173172560158 0 0.000556507802239387 0.000846768730524319 0.021775027672431 0.00775464309255167 0.00411099691675231 0.00159777589595283 0.016163706014515 0.0122797323018358 0.00571144630954897 0.0019982282376293 0.00715502067800976
