"Aimard_BanditsArizona" "Aimard_GrandChefAucas" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_ErrantsNuit" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_MadameBovary" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_MannequinOsier" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_Lerouge" "Gaboriau_MonsieurLecoq" "Huysmans_ARebours" "Huysmans_SœursVatard" "Malot_Cara" "Malot_ClotildeMartory" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_PierreJean" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_JardinSupplices" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_CordePendu" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_MaisonRoulante" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_DeuxAnsVacances" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Nana" "Zola_Oeuvre"
"plaine" 0.00277292515874997 0.0320729486882164 0.00887340971860199 0 0.00582382916767775 0.00175727158983875 0.00200371354911102 0.00166533439914735 0.0446013399381275 0 0.0018738873793685 0 0 0.0007732456988208 0.00148392170829067 0.00292466073935423 0 0.00175793267117869 0 0.0095293557096723 0.00359841669665347 0.00660356592559982 0.0155185122919549 0 0.00616551320190514 0.0114772229294046 0.00561692566935031 0.00436600194287086 0.000832189073357467 0.00179529990484911 0.0153583290138033 0.00610190175938167 0 0.0103196716756765 0.0120553743528608 0.0220166084261512 0.00658206518877363 0.00353834504525543
"tirer" 0.00693231289687491 0.00789487967709942 0.00554588107412625 0.00657188547394247 0.00679446736229071 0.00246018022577425 0.0066790451637034 0.00499600319744205 0.00664275275674239 0.0132830790177163 0.0168649864143165 0.0110731752329981 0.00392782233674006 0.0069592112893872 0.0137262758016887 0.00292466073935423 0.00435205199251447 0.00439483167794673 0.00607225989272341 0.0063529038064482 0.00629722921914358 0.00440237728373322 0.00129320935766291 0.00512058989195555 0.00770689150238143 0.0062603034160389 0.00374461711290021 0.00327450145715315 0.0024965672200724 0.0107717994290946 0.0153583290138033 0.0122038035187633 0.00473701662692836 0.0246084478419979 0.00401845811762027 0.0107260400024839 0.00592385866989627 0.00778435909956195
"trémorel" 0 0 0 0 0 0 0 0 0 0 0 0 0.235669340204404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"chizac" 0 0 0 0.218332639634311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hélas" 0.00138646257937498 0.0128291794752866 0.0188559956520292 0.00146041899420944 0.00485319097306479 0.00562326908748401 0.00066790451637034 0.00249800159872102 0 0.0199246185265745 0.003747774758737 0.0129187044384977 0.0188535472163523 0.0185578967716992 0.0140972562287614 0.00146233036967712 0.00435205199251447 0.00527379801353608 0.0121445197854468 0.0010588173010747 0 0 0 0.00896103231092222 0.0123310264038103 0.0041735356106926 0.00561692566935031 0.0163725072857657 0.00832189073357467 0.0269294985727366 0.0172781201405287 0.0284755415437811 0 0.00238146269438689 0 0 0 0.000707669009051087
"rentrer" 0.00693231289687491 0.00444086981836842 0.004436704859301 0.00584167597683775 0.00485319097306479 0.00456890613358076 0.00200371354911102 0.00416333599786837 0.00284689403860388 0 0.0056216621381055 0.00184552920549968 0.0062845157387841 0.0069592112893872 0.00779058896852602 0.00584932147870847 0.00870410398502894 0.0149424277050189 0.0242890395708936 0.0158822595161205 0.0116948542641238 0.0154083204930663 0.0103456748613033 0.00384044241896667 0 0.00939045512405835 0.00374461711290021 0.00709475315716515 0.0074897016602172 0.0125670993339437 0.00575937338017624 0.0162717380250178 0.00473701662692836 0.00396910449064482 0.00267897207841351 0.0152422673719508 0.00789847822652836 0.0106150351357663
"efforts" 0.0207969386906247 0.0182569092532924 0.00887340971860199 0.00584167597683775 0.00776510555690366 0.00492036045154851 0.00133580903274068 0.00582867039701572 0.00664275275674239 0.00498115463164361 0.0018738873793685 0 0.00785564467348013 0.0108254397834912 0.012242354093398 0.0116986429574169 0.00580273599001929 0.00791069702030412 0.00607225989272341 0.0042352692042988 0.00179920834832674 0.0154083204930663 0.00517283743065165 0.0153617696758667 0.00462413490142886 0.00104338390267315 0.0018723085564501 0.00491175218572972 0.00332875629342987 0.00538589971454731 0.00575937338017624 0.0284755415437811 0.00157900554230945 0.0111134925738055 0.00401845811762027 0.00451622736946692 0.00131641303775473 0.00636902108145978
"revenait" 0.00138646257937498 0.00148028993945614 0.00332752864447575 0.0036510474855236 0.00388255277845183 0.00527181476951626 0.00734694968007374 0.0149880095923261 0.00948964679534628 0.00498115463164361 0.0018738873793685 0 0.00942677360817615 0.011598685482312 0.00704862811438068 0.0087739822180627 0.0116054719800386 0.00703173068471478 0 0.0042352692042988 0.00629722921914358 0.00440237728373322 0.00775925614597747 0.0192022120948333 0.00308275660095257 0.00730368731871205 0.00561692566935031 0.00272875121429429 0.00416094536678733 0.00897649952424552 0.00959895563362706 0.00610190175938167 0.00315801108461891 0.00396910449064482 0.00468820113722365 0.0135486821084007 0.0204044020851983 0.0127380421629196
"suivi" 0.0138646257937498 0.024178069011117 0.0166376432223787 0.00657188547394247 0.00388255277845183 0.00492036045154851 0.00534323613096272 0.00249800159872102 0.00569378807720777 0.00166038487721454 0.0018738873793685 0.00369105841099935 0.00864120914082814 0.0046394741929248 0.00927451067681669 0.00584932147870847 0.00145068399750482 0.00351586534235739 0.010120433154539 0.0021176346021494 0 0.00660356592559982 0.00775925614597747 0.00384044241896667 0.00154137830047629 0.0041735356106926 0.00936154278225051 0.00491175218572972 0.0158115923937919 0.00179529990484911 0.00383958225345082 0.00203396725312722 0.017369060965404 0.00793820898128964 0.00736717321563716 0.0118550968448507 0.00131641303775473 0.00636902108145978
"albert" 0 0 0 0 0.000970638194612958 0.00562326908748401 0.00066790451637034 0 0 0 0 0 0 0.195631161801662 0 0.00438699110903135 0 0 0 0 0 0.00220118864186661 0 0.0268830969327667 0 0 0 0 0 0 0 0.00203396725312722 0 0 0 0 0 0
"curiosité" 0.0083187754762499 0.00888173963673685 0.0155284670075535 0.00657188547394247 0.00291191458383887 0.00948926658512926 0.00400742709822204 0.00166533439914735 0.00474482339767314 0.0199246185265745 0.0093694368968425 0.00369105841099935 0.0133545959449162 0.0061859655905664 0.00741960854145335 0.0116986429574169 0.00290136799500965 0.00703173068471478 0.0020240866309078 0.0179998941182699 0.00809643756747031 0.00660356592559982 0.00387962807298874 0.0102411797839111 0.00924826980285772 0.00730368731871205 0.0131061598951507 0.00600325267144744 0.00332875629342987 0 0 0.00203396725312722 0.00631602216923781 0.000793820898128964 0.00468820113722365 0.00677434105420037 0.00855668474540572 0.00778435909956195
"doigt" 0.0124781632143748 0.00641458973764328 0.00554588107412625 0.0167948184334085 0.00970638194612958 0.0147610813546455 0.00133580903274068 0.00999200639488409 0.00948964679534628 0.00664153950885815 0 0.00738211682199871 0.00549895127143609 0.003866228494104 0.00890353024974402 0.00731165184838559 0.0188588919675627 0.00703173068471478 0.0020240866309078 0.0031764519032241 0.00899604174163368 0 0.0103456748613033 0.00384044241896667 0.00462413490142886 0.00521691951336575 0.00748923422580041 0.00600325267144744 0.00915407980693213 0.00538589971454731 0.00383958225345082 0.00203396725312722 0 0 0.00535794415682703 0.00282264210591682 0.0105313043020378 0.00495368306335761
"laissant" 0.0083187754762499 0.0108554595560117 0.00887340971860199 0.00803230446815191 0.00388255277845183 0.00492036045154851 0.00801485419644408 0.00582867039701572 0.00379585871813851 0.0149434638949308 0.003747774758737 0.0110731752329981 0.00707008020613212 0.003866228494104 0.00556470640609001 0.0116986429574169 0.0159575239725531 0.00703173068471478 0 0.010588173010747 0.00719683339330694 0.00660356592559982 0.00905246550364038 0.00512058989195555 0.00462413490142886 0.00730368731871205 0.00561692566935031 0.0065490029143063 0.00582532351350227 0.00359059980969821 0.00383958225345082 0.00406793450625445 0.00631602216923781 0.00635056718503171 0.0100461452940507 0.00733886947538374 0.00789847822652836 0.00990736612671521
"poste" 0.00138646257937498 0.010362029576193 0.00110917621482525 0.00219062849131416 0.00388255277845183 0.0158154443085488 0.0140259948437771 0.00416333599786837 0.000948964679534628 0.00332076975442908 0.0018738873793685 0 0.000785564467348013 0.0030929827952832 0.0255976494680141 0 0.0101547879825338 0.00263689900676804 0 0.0021176346021494 0.00359841669665347 0.00220118864186661 0.00905246550364038 0.00256029494597778 0.00154137830047629 0.0041735356106926 0.0243400112338513 0.00545750242858858 0.00832189073357467 0.00359059980969821 0.00767916450690165 0.00406793450625445 0.0142110498807851 0.00714438808316068 0.00803691623524054 0.00733886947538374 0.00197461955663209 0
"prenant" 0.00554585031749993 0.00838830965691813 0.00776423350377674 0.0102229329594661 0.00485319097306479 0.00667763204138726 0.00734694968007374 0.0124900079936051 0.00854068211581165 0.00166038487721454 0.003747774758737 0.00922764602749838 0.0141401604122642 0.0030929827952832 0.00482274555194468 0.00292466073935423 0.00290136799500965 0.020216225718555 0.0020240866309078 0.0137646249139711 0.00989564591579705 0.00880475456746643 0.00905246550364038 0.00640073736494444 0 0.0020867678053463 0.00561692566935031 0.00600325267144744 0.0108184579536471 0.00538589971454731 0.00575937338017624 0.00406793450625445 0.00947403325385672 0.00714438808316068 0.00401845811762027 0.00338717052710019 0.0111895108209152 0.00283067603620435
"vêtements" 0.0138646257937498 0.003454009858731 0.00776423350377674 0.00876251396525663 0.00291191458383887 0.000702908635935501 0.00467533161459238 0.00499600319744205 0.0284689403860388 0 0.003747774758737 0.00738211682199871 0.00864120914082814 0.0046394741929248 0.012242354093398 0.00438699110903135 0 0.00527379801353608 0 0.0031764519032241 0.00809643756747031 0 0.00775925614597747 0.00384044241896667 0.00462413490142886 0.0041735356106926 0.00374461711290021 0.00218300097143543 0.0099862688802896 0.00897649952424552 0.0191979112672541 0.00610190175938167 0.00157900554230945 0.0142887761663214 0.00937640227444729 0.0175003810566843 0.00592385866989627 0.00778435909956195
"compter" 0.0152510883731248 0.0143094694147427 0.0066550572889515 0.00730209497104719 0.00970638194612958 0.00492036045154851 0.0066790451637034 0.00749400479616307 0.000948964679534628 0.00332076975442908 0.0093694368968425 0.00184552920549968 0.00785564467348013 0.0085057026870288 0.0103874519580347 0 0.00290136799500965 0.00351586534235739 0.00404817326181561 0.0031764519032241 0.0107952500899604 0.00220118864186661 0.00129320935766291 0.00768088483793333 0.00924826980285772 0.0020867678053463 0.0018723085564501 0.00218300097143543 0.0049931344401448 0.00538589971454731 0.00383958225345082 0.0101698362656361 0.0205270720500229 0.0142887761663214 0.0100461452940507 0.0112905684236673 0.00263282607550945 0.00636902108145978
"course" 0.0249563264287497 0.0226977790716608 0.0188559956520292 0.0109531424565708 0.0116476583353555 0.00667763204138726 0.00267161806548136 0.00166533439914735 0 0.00332076975442908 0.0018738873793685 0.00184552920549968 0.00235669340204404 0.007732456988208 0.00853254982267136 0.00146233036967712 0.00290136799500965 0.00527379801353608 0.0020240866309078 0.0010588173010747 0.000899604174163368 0 0.00517283743065165 0 0.00308275660095257 0.00313015170801945 0.00936154278225051 0.00600325267144744 0.00166437814671493 0.00359059980969821 0.00575937338017624 0.00406793450625445 0.00947403325385672 0.00635056718503171 0.00468820113722365 0.0163713242143176 0.00855668474540572 0.00990736612671521
"faible" 0.00970523805562488 0.0152963293743801 0.0122009383630777 0.00657188547394247 0.0165008493084203 0.00984072090309702 0.0033395225818517 0.00832667199573674 0.00759171743627702 0.00498115463164361 0.0093694368968425 0.00922764602749838 0.0102123380755242 0.0100521940846704 0.00519372597901735 0.00292466073935423 0 0.0105475960270722 0.0020240866309078 0.0095293557096723 0.00629722921914358 0.00440237728373322 0.014225302934292 0.00640073736494444 0 0.0041735356106926 0.00561692566935031 0.00764050340002401 0.0049931344401448 0.00718119961939642 0.00959895563362706 0.0081358690125089 0.00157900554230945 0.00635056718503171 0.00267897207841351 0.00395169894828355 0.00460744563214154 0.000707669009051087
"ferait" 0.00415938773812495 0.00592115975782457 0.00332752864447575 0.000730209497104719 0.00388255277845183 0.00456890613358076 0.00801485419644408 0.0033306687982947 0.00284689403860388 0.0116226941405018 0.003747774758737 0 0.0109979025428722 0.0046394741929248 0.00704862811438068 0.00146233036967712 0.0130561559775434 0.0140634613694296 0.00607225989272341 0.0148234422150458 0.0161928751349406 0.0198106977767995 0.014225302934292 0.00640073736494444 0.00308275660095257 0.00104338390267315 0.00561692566935031 0.00600325267144744 0.00166437814671493 0.0107717994290946 0.0134385378870779 0.0142377707718906 0.0110530387961662 0.0103196716756765 0.0060276871764304 0.0101615115813006 0.00789847822652836 0.00636902108145978
"fusil" 0.0207969386906247 0.0157897593541988 0.022183524296505 0.000730209497104719 0.0359136132006794 0.00175727158983875 0.00801485419644408 0.0033306687982947 0 0.00166038487721454 0.0093694368968425 0 0.00314225786939205 0 0.0163231387911974 0 0.00290136799500965 0 0.00607225989272341 0.0074117211075229 0 0 0.00905246550364038 0 0.00770689150238143 0.0062603034160389 0 0.00109150048571772 0.00166437814671493 0.00179529990484911 0 0 0 0.0341342986195455 0.0167435754900845 0.00677434105420037 0.000658206518877363 0
"soupir" 0.00415938773812495 0.0256583589505731 0.0244018767261555 0.00657188547394247 0.00970638194612958 0.0123009011288713 0.00734694968007374 0.00582867039701572 0.00379585871813851 0 0.007495549517474 0.00553658761649903 0.00549895127143609 0.011598685482312 0.00408078469779934 0 0.00580273599001929 0.00175793267117869 0.0020240866309078 0.0021176346021494 0.00539762504498021 0.011005943209333 0.00905246550364038 0.00896103231092222 0.00462413490142886 0.00521691951336575 0 0.0109150048571772 0.0099862688802896 0.00359059980969821 0.00767916450690165 0.00203396725312722 0 0.00158764179625793 0.00133948603920676 0.00169358526355009 0.00658206518877363 0.00353834504525543
"crainte" 0.00970523805562488 0.0123357494954678 0.0166376432223787 0.00146041899420944 0.00873574375151662 0.00597472340545176 0.00935066322918475 0.0033306687982947 0.00569378807720777 0.00332076975442908 0 0.00553658761649903 0.0062845157387841 0.0061859655905664 0.00667764768730802 0.00731165184838559 0.00435205199251447 0.00527379801353608 0.00404817326181561 0.0031764519032241 0.0116948542641238 0.011005943209333 0.0129320935766291 0.0140816222028778 0.00308275660095257 0.0104338390267315 0.00748923422580041 0.00218300097143543 0.0024965672200724 0 0.00767916450690165 0.00203396725312722 0.00473701662692836 0.00476292538877379 0.00468820113722365 0.0152422673719508 0.00394923911326418 0.0155687181991239
"semaine" 0 0 0.00110917621482525 0.00511146647973304 0.00388255277845183 0.00667763204138726 0.0173655174256288 0.0174860111910472 0 0.00664153950885815 0 0.00184552920549968 0.0102123380755242 0.003866228494104 0.00704862811438068 0.00584932147870847 0.0174082079700579 0.00439483167794673 0.00809634652363121 0.0074117211075229 0.017092479309104 0.011005943209333 0.00775925614597747 0.00384044241896667 0.00770689150238143 0.0083470712213852 0.0018723085564501 0.00163725072857657 0.000832189073357467 0.00359059980969821 0.00575937338017624 0.0162717380250178 0.00473701662692836 0.00714438808316068 0.000669743019603378 0.012419625266034 0.00987309778316044 0.0205224012624815
"tableau" 0 0 0.00332752864447575 0.00146041899420944 0.000970638194612958 0.0115979924929358 0.00868275871281442 0.00249800159872102 0 0.0149434638949308 0.0056216621381055 0.00184552920549968 0.00235669340204404 0.0030929827952832 0 0.00731165184838559 0.0145068399750482 0.00175793267117869 0.0020240866309078 0.0010588173010747 0.00719683339330694 0 0 0.00256029494597778 0 0.00104338390267315 0 0 0.000832189073357467 0.0107717994290946 0.00191979112672541 0.00610190175938167 0.00157900554230945 0.00158764179625793 0.00267897207841351 0.00112905684236673 0.000658206518877363 0.119596062529634
"circonstances" 0.0083187754762499 0.00937516961655556 0.0122009383630777 0.000730209497104719 0.00291191458383887 0.00773199499529051 0.00200371354911102 0.0033306687982947 0.000948964679534628 0.00498115463164361 0.0018738873793685 0.00184552920549968 0.0196391116837003 0.0162381596752368 0.01669411921827 0 0.00145068399750482 0.0114265623626615 0.0182167796781702 0.0116469903118217 0.00359841669665347 0.00660356592559982 0.00387962807298874 0.00384044241896667 0.00616551320190514 0.0041735356106926 0.00561692566935031 0.00109150048571772 0.000832189073357467 0.0125670993339437 0.00767916450690165 0.0122038035187633 0.017369060965404 0.0150825970644503 0.00937640227444729 0.00169358526355009 0 0.00212300702715326
"crut" 0 0.00246714989909357 0.0022183524296505 0.00657188547394247 0.00776510555690366 0.0021087259078065 0.0146938993601475 0.0124900079936051 0.00759171743627702 0 0.0093694368968425 0 0.0157112893469603 0.011598685482312 0.013355295374616 0.00292466073935423 0.00580273599001929 0.00878966335589347 0 0.0063529038064482 0.0143936667866139 0.011005943209333 0.00905246550364038 0.00896103231092222 0.00154137830047629 0.0062603034160389 0.0131061598951507 0.00436600194287086 0.0049931344401448 0.00179529990484911 0.0153583290138033 0.00203396725312722 0.00789502771154727 0.00476292538877379 0.00133948603920676 0.00733886947538374 0.00329103259438681 0.0113227041448174
"inconnu" 0.00415938773812495 0.0123357494954678 0.017746819437204 0.00511146647973304 0.00485319097306479 0.00738054067732276 0.0033395225818517 0.0033306687982947 0.00189792935906926 0.00166038487721454 0.0056216621381055 0.0203008212604964 0.00314225786939205 0.0100521940846704 0.00408078469779934 0.0102363125877398 0.00145068399750482 0.000878966335589347 0 0.0031764519032241 0.00539762504498021 0.00880475456746643 0.00905246550364038 0.00384044241896667 0.00924826980285772 0.00521691951336575 0.00748923422580041 0.0256502614143663 0.00166437814671493 0.00718119961939642 0.00959895563362706 0.0081358690125089 0.00789502771154727 0.00158764179625793 0.0107158883136541 0.00846792631775047 0.00460744563214154 0.00566135207240869
"étions" 0.0083187754762499 0.00246714989909357 0.00776423350377674 0.0116833519536755 0.00194127638922592 0.0101921752210648 0.00066790451637034 0.00166533439914735 0.000948964679534628 0.0116226941405018 0.0018738873793685 0.00184552920549968 0.00235669340204404 0.0046394741929248 0.00482274555194468 0 0.00435205199251447 0.00175793267117869 0.0445299058799717 0.0021176346021494 0.00359841669665347 0 0.00129320935766291 0.00768088483793333 0.0200379179061917 0.0041735356106926 0.0018723085564501 0.00272875121429429 0.0049931344401448 0.00179529990484911 0.00191979112672541 0.0122038035187633 0.00157900554230945 0.00714438808316068 0.0642953298819243 0.00338717052710019 0.000658206518877363 0.00141533801810217
"noble" 0.00138646257937498 0.00986859959637428 0.0144192907927282 0.0138739804449897 0.00679446736229071 0.021087259078065 0.00400742709822204 0 0 0.0132830790177163 0 0.00738211682199871 0.00864120914082814 0.0224241252658032 0.00890353024974402 0.00146233036967712 0 0.00527379801353608 0.00404817326181561 0.0031764519032241 0.000899604174163368 0 0.00258641871532582 0.00256029494597778 0.00154137830047629 0.0135639907347509 0.018723085564501 0.0130980058286126 0.00582532351350227 0.00718119961939642 0.00575937338017624 0.00406793450625445 0.00157900554230945 0 0 0.000564528421183364 0.00263282607550945 0.00212300702715326
"retrouver" 0.00693231289687491 0.00986859959637428 0.00887340971860199 0.00730209497104719 0.00485319097306479 0.00456890613358076 0.00133580903274068 0.00166533439914735 0.00379585871813851 0.00166038487721454 0.003747774758737 0.00184552920549968 0.00785564467348013 0.0061859655905664 0.00964549110388936 0.00146233036967712 0.0101547879825338 0.00703173068471478 0.0020240866309078 0.0052940865053735 0.00539762504498021 0.00660356592559982 0.0129320935766291 0.00640073736494444 0.00308275660095257 0.0062603034160389 0.00374461711290021 0.00873200388574173 0.0191403486872217 0.00359059980969821 0.0211177023939795 0.00610190175938167 0.017369060965404 0.0134949552681924 0.00200922905881013 0.0079033978965671 0.00592385866989627 0.00707669009051087
"extraordinaire" 0.0166375509524998 0.003454009858731 0.00887340971860199 0.00803230446815191 0.00679446736229071 0.00527181476951626 0.00868275871281442 0.0149880095923261 0.00854068211581165 0.0199246185265745 0.0018738873793685 0.00553658761649903 0.0102123380755242 0.0030929827952832 0.00704862811438068 0.0102363125877398 0.00290136799500965 0.00351586534235739 0.010120433154539 0.0084705384085976 0 0 0.00258641871532582 0.0166419171488555 0.021579296206668 0.00521691951336575 0.00936154278225051 0.00927775412860059 0.00665751258685973 0.00179529990484911 0.00191979112672541 0.00203396725312722 0.00157900554230945 0.00555674628690275 0.00468820113722365 0.00169358526355009 0.00789847822652836 0.0113227041448174
"paupières" 0.00277292515874997 0.000493429979818714 0.00110917621482525 0.00730209497104719 0.00582382916767775 0.00984072090309702 0.0207050400074805 0.0174860111910472 0.0208772229497618 0.00664153950885815 0.0018738873793685 0.0147642336439974 0.000785564467348013 0.0023197370964624 0.00296784341658134 0.0102363125877398 0.0116054719800386 0 0.00607225989272341 0.0031764519032241 0.000899604174163368 0.00880475456746643 0.00387962807298874 0.00896103231092222 0.021579296206668 0.0156507585400972 0.0018723085564501 0.00873200388574173 0.000832189073357467 0.00179529990484911 0.00191979112672541 0 0.00157900554230945 0.00158764179625793 0.00334871509801689 0.00733886947538374 0.0118477173397925 0.0141533801810217
"asseoir" 0.00970523805562488 0.003454009858731 0.00332752864447575 0.00730209497104719 0.00485319097306479 0.00246018022577425 0.00734694968007374 0.0108246735944578 0.00569378807720777 0.00332076975442908 0.0093694368968425 0.00184552920549968 0.00707008020613212 0.0069592112893872 0.00445176512487201 0.00146233036967712 0.0116054719800386 0.0131844950338402 0.00809634652363121 0.0052940865053735 0.0143936667866139 0.0198106977767995 0.0129320935766291 0.00896103231092222 0.00154137830047629 0.00730368731871205 0.0131061598951507 0.00927775412860059 0.0099862688802896 0.00718119961939642 0.00767916450690165 0.0142377707718906 0.00631602216923781 0.00158764179625793 0.00334871509801689 0.0079033978965671 0.00724027170765099 0.00919969711766413
"assit" 0.00277292515874997 0.00493429979818714 0.0022183524296505 0.00876251396525663 0.00873574375151662 0.0130038097648068 0.00601114064733306 0.00749400479616307 0.00189792935906926 0.00498115463164361 0.0131172116555795 0.00738211682199871 0.00392782233674006 0.0069592112893872 0.00482274555194468 0.00438699110903135 0.00290136799500965 0.00615276434912543 0.0020240866309078 0.0095293557096723 0.0224901043540842 0.0330178296279991 0.0349166526568986 0.00640073736494444 0.00308275660095257 0.00730368731871205 0.00936154278225051 0.00873200388574173 0.012482836100362 0.00359059980969821 0.00191979112672541 0.0122038035187633 0.00157900554230945 0.000793820898128964 0.000669743019603378 0.00112905684236673 0.00197461955663209 0.000707669009051087
"chupin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107584323851074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"évidemment" 0.00970523805562488 0.00197371991927486 0.00110917621482525 0.00438125698262832 0.00679446736229071 0.00562326908748401 0.0033395225818517 0 0.000948964679534628 0.00498115463164361 0.0056216621381055 0 0.0125690314775682 0.0170114053740576 0.01112941281218 0.00584932147870847 0 0.0149424277050189 0.010120433154539 0.0190587114193446 0 0 0 0.00384044241896667 0.00308275660095257 0.0041735356106926 0 0.00327450145715315 0.00915407980693213 0.00179529990484911 0.00575937338017624 0 0.0205270720500229 0.0246084478419979 0.0221015196469115 0.00564528421183364 0.00131641303775473 0.00424601405430652
"barbares" 0.00138646257937498 0.00246714989909357 0.0022183524296505 0 0 0.000702908635935501 0.00066790451637034 0 0.225853593729241 0.00166038487721454 0.007495549517474 0.0110731752329981 0 0 0 0.0087739822180627 0 0 0 0 0 0 0 0.00128014747298889 0.00462413490142886 0.0083470712213852 0 0 0 0 0 0.00203396725312722 0.00473701662692836 0 0.000669743019603378 0.00225811368473346 0.00131641303775473 0
"battre" 0.00138646257937498 0.00444086981836842 0.00332752864447575 0.00584167597683775 0.00970638194612958 0.00492036045154851 0.0106864722619254 0.0033306687982947 0.00664275275674239 0.00498115463164361 0.003747774758737 0 0.0062845157387841 0.0023197370964624 0.00630666726023535 0.00292466073935423 0.00725341998752412 0.00351586534235739 0.00404817326181561 0.0021176346021494 0.0179920834832674 0.00880475456746643 0.00387962807298874 0.00512058989195555 0.00462413490142886 0.00521691951336575 0.0262123197903014 0.0065490029143063 0.00166437814671493 0.00897649952424552 0.0153583290138033 0.00610190175938167 0.00947403325385672 0.00476292538877379 0.00401845811762027 0.0135486821084007 0.014480543415302 0.0155687181991239
"comprenait" 0.00415938773812495 0.00740144969728071 0.00332752864447575 0.000730209497104719 0 0.00316308886170975 0.0100185677455551 0.0116573407940314 0.00759171743627702 0.00498115463164361 0.007495549517474 0.00184552920549968 0.00942677360817615 0.0069592112893872 0.0129843149475434 0.00584932147870847 0.0116054719800386 0.00263689900676804 0 0.0116469903118217 0.0107952500899604 0.011005943209333 0.0116388842189662 0.0102411797839111 0 0.0114772229294046 0.0018723085564501 0.0103692546143183 0.00665751258685973 0.0251341986678875 0.00959895563362706 0.00610190175938167 0.00631602216923781 0.000793820898128964 0.00200922905881013 0.00508075579065028 0.00724027170765099 0.00566135207240869
"parla" 0.00277292515874997 0.00197371991927486 0.00110917621482525 0.00292083798841888 0.00388255277845183 0.00773199499529051 0.0140259948437771 0.00666133759658939 0.00664275275674239 0.00664153950885815 0.007495549517474 0.0147642336439974 0.000785564467348013 0.0061859655905664 0.00370980427072668 0 0.00435205199251447 0.00615276434912543 0.00404817326181561 0.0021176346021494 0.0179920834832674 0.00880475456746643 0.0219845590802695 0.00512058989195555 0.00462413490142886 0.0041735356106926 0.00561692566935031 0.00218300097143543 0.00416094536678733 0.00897649952424552 0.0172781201405287 0.00610190175938167 0.00315801108461891 0.00158764179625793 0.000669743019603378 0.0141132105295841 0.0197461955663209 0.0183993942353283
"pointe" 0.00138646257937498 0.00394743983854971 0.0022183524296505 0.00657188547394247 0.00873574375151662 0.00632617772341951 0.00801485419644408 0.00999200639488409 0.0199282582702272 0.00166038487721454 0.0093694368968425 0.00369105841099935 0.00235669340204404 0.0046394741929248 0.00185490213536334 0.00731165184838559 0.0101547879825338 0 0 0.0010588173010747 0.00449802087081684 0.011005943209333 0.00258641871532582 0.00640073736494444 0.0154137830047629 0.00939045512405835 0.00374461711290021 0.00163725072857657 0.00332875629342987 0 0.00191979112672541 0 0.0331591163884985 0.0301651941289006 0.0100461452940507 0.00620981263301701 0.00724027170765099 0.0141533801810217
"tabaret" 0 0 0 0 0 0 0 0 0 0 0 0 0.00471338680408808 0.194857916102842 0.0115003932392527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"appartement" 0.0124781632143748 0 0 0.00511146647973304 0.00194127638922592 0.00351454317967751 0.0166976129092585 0.0166533439914735 0.00948964679534628 0.00664153950885815 0.0093694368968425 0 0.0117834670102202 0.011598685482312 0.00556470640609001 0.00292466073935423 0 0.0325217544168058 0.00809634652363121 0.0148234422150458 0.0260885210507377 0.0286154523442659 0.00775925614597747 0.00256029494597778 0 0 0.0112338513387006 0 0.0099862688802896 0.00538589971454731 0 0.00406793450625445 0 0.000793820898128964 0.000669743019603378 0 0.00987309778316044 0.00283067603620435
"arbre" 0.0305021767462496 0.00986859959637428 0.0332752864447575 0.00292083798841888 0.0116476583353555 0.00948926658512926 0.0033395225818517 0.00582867039701572 0.00854068211581165 0.00166038487721454 0.0093694368968425 0.0184552920549968 0.00235669340204404 0.0023197370964624 0.00222588256243601 0.00438699110903135 0.00145068399750482 0.00175793267117869 0.0020240866309078 0.0010588173010747 0.00179920834832674 0 0.0129320935766291 0.00384044241896667 0.0138724047042866 0.00939045512405835 0 0.00764050340002401 0 0.00179529990484911 0.00383958225345082 0.00610190175938167 0 0.02302080604574 0.0060276871764304 0.00677434105420037 0.00131641303775473 0.00778435909956195
