"Aimard_GrandChefAucas" "FevalPP_ErrantsNuit" "Flaubert_MadameBovary" "France_MannequinOsier" "Gaboriau_Lerouge" "Malot_ClotildeMartory" "Maupassant_PierreJean" "Mirbeau_JardinSupplices" "Ponson_CordePendu" "Stolz_MaisonRoulante" "Verne_DeuxAnsVacances" "Zola_Nana"
"faubourg" 0.00146571688212705 0 0.00248204653009895 0.00185587290982314 0.00533923191335189 0 0 0.00305772994129158 0.00216461929758104 0.00189984041340527 0 0.00588504544562872
"grotte" 0.00879430129276229 0.0163436394400861 0 0 0 0 0 0.00305772994129158 0 0 0.00551811122935635 0.00523115150722553
"ministre" 0.00537429523446584 0.00288417166589755 0.00330939537346527 0.0148469832785851 0.00228824224857938 0.00200188176886273 0.00218188165473905 0.0397504892367906 0 0 0 0.00457725756882234
"os" 0.0019542891761694 0.00480695277649592 0.000827348843366317 0 0.00305098966477251 0.00200188176886273 0 0.0107020547945205 0 0.00189984041340527 0.00315320641677506 0.00326946969201596
"pomme" 0.0019542891761694 0 0.00827348843366317 0.00371174581964627 0.00228824224857938 0.00600564530658819 0 0 0.00216461929758104 0.0322972870278897 0.000788301604193765 0.00588504544562872
"propriété" 0.00244286147021175 0.00288417166589755 0.000827348843366317 0.00742349163929254 0.00305098966477251 0 0.00218188165473905 0 0.00324692894637156 0.00189984041340527 0.00157660320838753 0.00784672726083829
"réfugier" 0.00439715064638114 0.00192278111059837 0.00413674421683159 0 0.00305098966477251 0 0.00436376330947809 0.00152886497064579 0.00216461929758104 0 0.00394150802096882 0.00326946969201596
"réputation" 0.00342000605829645 0.00480695277649592 0.00744613959029685 0.00556761872946941 0.00915296899431753 0.00200188176886273 0.00218188165473905 0.00458659491193738 0.00703501271713837 0 0.000788301604193765 0.000653893938403191
"sidi" 0 0 0 0 0 0 0 0 0 0 0 0
"soupe" 0 0.00288417166589755 0.0049640930601979 0.00185587290982314 0.00228824224857938 0 0 0.00152886497064579 0 0.0246979253742686 0.000788301604193765 0.00130778787680638
"stupide" 0.000488572294042349 0.00288417166589755 0.00165469768673263 0.00742349163929254 0.00381373708096564 0 0.00218188165473905 0.00917318982387475 0.0027057741219763 0 0.00157660320838753 0.00915451513764467
"trottoir" 0 0 0.00827348843366317 0.00185587290982314 0.00457648449715877 0.00400376353772546 0.00218188165473905 0 0.00378808377076682 0 0 0.0222323939057085
"voreux" 0 0 0 0 0 0 0 0 0 0 0 0
"aspasie" 0 0 0 0 0 0 0 0 0 0 0 0
"assiette" 0.000488572294042349 0.00192278111059837 0.0140649303372274 0.00742349163929254 0.00381373708096564 0 0.00436376330947809 0.00152886497064579 0 0.00949920206702637 0 0.013731772706467
"auberge" 0 0.00384556222119674 0.0190290233974253 0.00742349163929254 0.00457648449715877 0 0.00218188165473905 0 0.0102819416635099 0 0 0
"coiffer" 0 0.00384556222119674 0.00248204653009895 0.00371174581964627 0.00152549483238626 0.00600564530658819 0.00436376330947809 0.00305772994129158 0.00324692894637156 0 0 0.00523115150722553
"comédien" 0 0.000961390555299185 0.00165469768673263 0.00742349163929254 0.00152549483238626 0.00200188176886273 0 0 0.000541154824395259 0 0 0.00457725756882234
"défaut" 0.00244286147021175 0.000961390555299185 0.00248204653009895 0.0129911103687619 0.00533923191335189 0.00200188176886273 0.00654564496421714 0.00305772994129158 0 0.0132988828938369 0.0102479208545189 0
"envers" 0.0102600181748893 0.00288417166589755 0.00248204653009895 0.00927936454911568 0.00152549483238626 0.0140131723820391 0.0109094082736952 0.00611545988258317 0 0.0113990424804316 0.00472980962516259 0.00261557575361276
"galoper" 0.00732858441063524 0.00288417166589755 0.00579144190356422 0 0.000762747416193128 0 0.00436376330947809 0.00305772994129158 0.016775799556253 0 0 0.00326946969201596
"haie" 0 0.00288417166589755 0.0124102326504948 0 0.00152549483238626 0 0 0.00305772994129158 0.00216461929758104 0.00189984041340527 0 0.00196168181520957
"merveille" 0.000488572294042349 0.00192278111059837 0.00165469768673263 0 0.000762747416193128 0 0 0.00305772994129158 0.0027057741219763 0.00569952124021582 0.00394150802096882 0.000653893938403191
"mission" 0.0190543194676516 0.00288417166589755 0.00165469768673263 0 0.00305098966477251 0 0 0.0244618395303327 0.0156934899074625 0.00189984041340527 0 0.000653893938403191
"nanette" 0 0 0.000827348843366317 0.00371174581964627 0 0 0 0 0 0 0 0
"plainte" 0.00146571688212705 0.00769112444239348 0.00248204653009895 0.00927936454911568 0.00305098966477251 0.00200188176886273 0.00436376330947809 0.0152886497064579 0.0027057741219763 0.00379968082681055 0 0.00392336363041915
"porion" 0 0 0 0 0 0 0 0 0 0 0 0
"sacrifier" 0.0117257350570164 0.00192278111059837 0.00165469768673263 0.00185587290982314 0.00915296899431753 0.0240225812263528 0.00436376330947809 0 0.00108230964879052 0 0.00157660320838753 0.00196168181520957
"sérieusement" 0.00439715064638114 0.000961390555299185 0.00413674421683159 0.00185587290982314 0.00686472674573815 0.00800752707545092 0 0.00458659491193738 0.00324692894637156 0.00189984041340527 0.00709471443774388 0.00653893938403191
"serment" 0.0107485904689317 0.00384556222119674 0.00330939537346527 0 0.00305098966477251 0.00200188176886273 0 0 0.00162346447318578 0.0075993616536211 0 0.00523115150722553
"testament" 0.000488572294042349 0.00192278111059837 0.00165469768673263 0 0.00533923191335189 0 0.00872752661895619 0 0 0 0 0
"antique" 0.000977144588084699 0.00480695277649592 0 0.027838093647347 0.000762747416193128 0 0.00218188165473905 0.00611545988258317 0.00108230964879052 0.00379968082681055 0 0.00457725756882234
"archipel" 0 0.000961390555299185 0 0 0 0 0 0 0 0 0.0181309368964566 0
"barbares" 0.000488572294042349 0 0 0 0 0 0 0 0 0 0 0
"bellerive" 0 0 0 0 0 0 0 0 0 0 0 0
"détester" 0.000977144588084699 0.00576834333179511 0.00579144190356422 0.00371174581964627 0.00533923191335189 0.00200188176886273 0.00436376330947809 0.0137597847358121 0 0.00569952124021582 0 0.00196168181520957
"diminuer" 0.00146571688212705 0.00288417166589755 0.00413674421683159 0.00742349163929254 0.00152549483238626 0.00200188176886273 0.00436376330947809 0.0107020547945205 0.000541154824395259 0.00189984041340527 0.00551811122935635 0.000653893938403191
"edward" 0 0 0 0 0 0 0 0 0.0524920179663402 0 0 0
"épreuve" 0.00732858441063524 0.00192278111059837 0.000827348843366317 0.00185587290982314 0.00457648449715877 0.00400376353772546 0 0 0.0027057741219763 0.00379968082681055 0.00394150802096882 0.000653893938403191
"europe" 0.00586286752850819 0.000961390555299185 0.00248204653009895 0.0352615852866396 0.00228824224857938 0.00200188176886273 0 0.0275195694716243 0.00378808377076682 0.00189984041340527 0.00551811122935635 0.00196168181520957
"fréquenter" 0.000488572294042349 0.00192278111059837 0.00661879074693054 0.00371174581964627 0.000762747416193128 0 0 0.00152886497064579 0.00432923859516208 0 0.00945961925032517 0.000653893938403191
"italie" 0 0.00288417166589755 0.00165469768673263 0.0148469832785851 0.000762747416193128 0.00400376353772546 0.00218188165473905 0.00305772994129158 0.00216461929758104 0.00379968082681055 0 0.000653893938403191
"langage" 0.00244286147021175 0.00288417166589755 0.00579144190356422 0.0167028561884082 0.000762747416193128 0.00800752707545092 0 0 0.00432923859516208 0.00379968082681055 0 0
"livide" 0.00146571688212705 0.00384556222119674 0.00165469768673263 0 0.00381373708096564 0 0 0 0 0 0.000788301604193765 0.00392336363041915
"miremont" 0 0 0 0 0 0 0 0 0 0 0 0
"ôter" 0.00488572294042349 0.010575296108291 0.00165469768673263 0.00371174581964627 0.00381373708096564 0 0.0109094082736952 0 0.00487039341955734 0.0132988828938369 0 0.00850062119924148
"patte" 0.00146571688212705 0.00865251499769266 0.00579144190356422 0 0 0.00200188176886273 0 0.0168175146771037 0 0.00569952124021582 0.0102479208545189 0.0071928333224351
"sale" 0.000488572294042349 0 0.00661879074693054 0.00185587290982314 0.00228824224857938 0 0 0.00917318982387475 0 0.00569952124021582 0 0.0333485908585627
"soigner" 0 0.000961390555299185 0.00910083727702949 0.00185587290982314 0.00610197932954502 0.00600564530658819 0.00872752661895619 0.00152886497064579 0.00108230964879052 0.00569952124021582 0.00551811122935635 0.00653893938403191
"toutefois" 0 0 0.00165469768673263 0.0204146020080545 0.00381373708096564 0.00400376353772546 0 0.00458659491193738 0.00487039341955734 0.0075993616536211 0.0275905561467818 0.000653893938403191
"vase" 0.000488572294042349 0.00192278111059837 0.00827348843366317 0 0.00152549483238626 0 0 0.0122309197651663 0 0.00189984041340527 0.00236490481258129 0
"vente" 0 0 0.00248204653009895 0.00185587290982314 0.00152549483238626 0 0 0 0 0.00379968082681055 0 0.00130778787680638
"vicomte" 0 0 0.0107555349637621 0 0.0678845200411884 0 0 0 0 0 0 0
"anéantir" 0.00244286147021175 0.00288417166589755 0.00413674421683159 0.00371174581964627 0.00686472674573815 0.00400376353772546 0 0.00152886497064579 0.00162346447318578 0 0 0
"bière" 0 0.0144208583294878 0.00661879074693054 0 0 0 0 0 0.00108230964879052 0 0 0.00130778787680638
"centaine" 0.0029314337642541 0.00192278111059837 0.00248204653009895 0 0.00228824224857938 0 0.00654564496421714 0 0.00378808377076682 0.00189984041340527 0.0315320641677506 0.00196168181520957
"construire" 0.00342000605829645 0.000961390555299185 0.00248204653009895 0.00742349163929254 0.000762747416193128 0.00200188176886273 0 0.00305772994129158 0.00108230964879052 0 0.0149777304796815 0.00130778787680638
"cuir" 0.00586286752850819 0.00288417166589755 0.0115828838071284 0.00927936454911568 0.00152549483238626 0 0 0.00917318982387475 0.00216461929758104 0 0.00236490481258129 0.00130778787680638
"délicieux" 0.00439715064638114 0.00192278111059837 0.00165469768673263 0.00556761872946941 0.00305098966477251 0.00600564530658819 0.00872752661895619 0.0183463796477495 0.00108230964879052 0.00379968082681055 0.000788301604193765 0.0071928333224351
"dérouler" 0.0029314337642541 0.000961390555299185 0.0049640930601979 0.00371174581964627 0.00152549483238626 0 0.00218188165473905 0.00611545988258317 0 0 0.00709471443774388 0.00523115150722553
"électrique" 0.0019542891761694 0.000961390555299185 0.000827348843366317 0 0.00152549483238626 0 0.00872752661895619 0.00458659491193738 0.00595270306834785 0 0.00157660320838753 0.00523115150722553
"exclamation" 0.00146571688212705 0.000961390555299185 0.00248204653009895 0 0.00762747416193128 0.00400376353772546 0.00218188165473905 0.00458659491193738 0.00378808377076682 0.00189984041340527 0.00236490481258129 0.0130778787680638
"guérir" 0.00537429523446584 0.00384556222119674 0.00744613959029685 0.00185587290982314 0.00228824224857938 0.0120112906131764 0.00218188165473905 0.00611545988258317 0.00541154824395259 0.0075993616536211 0.000788301604193765 0.000653893938403191
"illusion" 0.0039085783523388 0.00288417166589755 0.00579144190356422 0.00556761872946941 0.00686472674573815 0.0100094088443137 0 0.00611545988258317 0.00216461929758104 0.00379968082681055 0.00394150802096882 0.00130778787680638
"jeudi" 0 0 0.00744613959029685 0 0.00228824224857938 0.00200188176886273 0.00218188165473905 0 0 0.0113990424804316 0.000788301604193765 0.00196168181520957
"menton" 0.000488572294042349 0.00192278111059837 0.01571962802396 0.00742349163929254 0.00228824224857938 0 0.00436376330947809 0.00305772994129158 0.00162346447318578 0.00189984041340527 0 0.00850062119924148
"pourvu" 0.0029314337642541 0.00288417166589755 0.00165469768673263 0.00371174581964627 0.00152549483238626 0.00800752707545092 0.00218188165473905 0.00764432485322896 0.00595270306834785 0.00569952124021582 0.00630641283355012 0.00261557575361276
"prunelle" 0.0019542891761694 0.00192278111059837 0.00910083727702949 0.00185587290982314 0 0.00200188176886273 0 0.0122309197651663 0 0 0 0
"république" 0.0161228857033975 0 0 0.0371174581964627 0.000762747416193128 0 0 0.00764432485322896 0 0 0.00236490481258129 0.00130778787680638
"ressource" 0.0029314337642541 0.00288417166589755 0.00330939537346527 0.00556761872946941 0.00457648449715877 0.00200188176886273 0.00218188165473905 0.0107020547945205 0.00162346447318578 0 0.0118245240629065 0.000653893938403191
"retentir" 0.00537429523446584 0.010575296108291 0.00579144190356422 0 0.00152549483238626 0.00600564530658819 0.00218188165473905 0.00152886497064579 0.0119054061366957 0 0.0126128256671002 0.00130778787680638
"sa" 0 0.00192278111059837 0.00165469768673263 0.00185587290982314 0.00228824224857938 0 0.0152731715831733 0.0137597847358121 0.00108230964879052 0.00189984041340527 0 0
"tracer" 0.00879430129276229 0.00865251499769266 0 0.0167028561884082 0.00381373708096564 0 0 0.00305772994129158 0.00595270306834785 0.00949920206702637 0.00394150802096882 0
"abîme" 0.00635143982255054 0.00288417166589755 0.00744613959029685 0.00371174581964627 0.00533923191335189 0 0.00218188165473905 0.00611545988258317 0.00378808377076682 0 0.000788301604193765 0.00261557575361276
"acharner" 0.0107485904689317 0.00288417166589755 0.000827348843366317 0.00185587290982314 0.000762747416193128 0 0.00218188165473905 0.00764432485322896 0.00108230964879052 0 0 0.00130778787680638
"appétit" 0.00244286147021175 0.00288417166589755 0.00330939537346527 0 0.00381373708096564 0 0.00218188165473905 0.00764432485322896 0.00324692894637156 0.00569952124021582 0.00788301604193765 0.00523115150722553
"chêne" 0.0019542891761694 0.0423011844331641 0.00827348843366317 0.0111352374589388 0.000762747416193128 0 0.00218188165473905 0.00152886497064579 0.00324692894637156 0.00569952124021582 0.00394150802096882 0.000653893938403191
"eut" 0.000488572294042349 0 0.0049640930601979 0 0 0 0.00436376330947809 0.00152886497064579 0.00324692894637156 0 0.0165543336880691 0.00588504544562872
"exciter" 0.00537429523446584 0.00288417166589755 0.00579144190356422 0.00556761872946941 0.000762747416193128 0.00200188176886273 0.00218188165473905 0.00611545988258317 0 0.0170985637206475 0.00236490481258129 0.00653893938403191
"façade" 0 0.00288417166589755 0.00165469768673263 0.00927936454911568 0.00152549483238626 0.00200188176886273 0.00218188165473905 0 0 0.00189984041340527 0.00157660320838753 0.00196168181520957
"facilement" 0.0117257350570164 0 0.00165469768673263 0.00371174581964627 0.00152549483238626 0.0180169359197646 0.00218188165473905 0.00305772994129158 0.00865847719032415 0.00379968082681055 0.00315320641677506 0
"fauve" 0.0161228857033975 0.00192278111059837 0.000827348843366317 0 0.000762747416193128 0 0 0.00917318982387475 0.00378808377076682 0 0.0173426352922628 0.00326946969201596
"foyer" 0.0039085783523388 0.0115366866635902 0.00579144190356422 0.00742349163929254 0.00152549483238626 0.00400376353772546 0.0130912899284343 0.00152886497064579 0 0.0075993616536211 0.0118245240629065 0.013731772706467
"gentilhomme" 0.00732858441063524 0.00480695277649592 0.00165469768673263 0.00185587290982314 0.0205941802372144 0.00200188176886273 0 0.0137597847358121 0.0102819416635099 0 0 0
"invalide" 0 0 0 0 0 0 0 0 0 0 0 0
"ivresse" 0.00244286147021175 0.00192278111059837 0.00413674421683159 0.00185587290982314 0.00152549483238626 0.00200188176886273 0.00436376330947809 0.0107020547945205 0 0 0 0.00915451513764467
"laine" 0.00342000605829645 0.00192278111059837 0.00744613959029685 0.00185587290982314 0.00152549483238626 0.00200188176886273 0.00436376330947809 0.00458659491193738 0.00216461929758104 0.00379968082681055 0.00394150802096882 0
"laver" 0.00244286147021175 0.00288417166589755 0.00330939537346527 0.00371174581964627 0.00457648449715877 0 0.0109094082736952 0.00611545988258317 0.000541154824395259 0.00189984041340527 0 0.00196168181520957
"malle" 0 0.000961390555299185 0.00330939537346527 0 0.000762747416193128 0 0 0 0 0.00189984041340527 0 0.00784672726083829
"marquise" 0 0 0.00579144190356422 0.00185587290982314 0.0442393501392014 0 0 0 0 0 0 0.00457725756882234
"mépriser" 0.00342000605829645 0 0.00165469768673263 0.0185587290982314 0.0106784638267038 0.0100094088443137 0.00654564496421714 0.00764432485322896 0 0.00379968082681055 0.000788301604193765 0.00326946969201596
"mesurer" 0.0019542891761694 0.00192278111059837 0.000827348843366317 0.00371174581964627 0.00610197932954502 0.00200188176886273 0.00436376330947809 0.00152886497064579 0.000541154824395259 0.00189984041340527 0.0157660320838753 0.000653893938403191
"muette" 0 0 0 0 0 0 0 0 0 0 0 0
"mule" 0.0107485904689317 0 0 0 0.00305098966477251 0 0 0.00152886497064579 0 0 0.000788301604193765 0
"panneau" 0 0 0 0 0.00152549483238626 0 0 0.00152886497064579 0 0 0 0.00261557575361276
"percy" 0 0 0 0 0 0 0 0 0.0351750635856919 0 0 0
"prodigieux" 0.000488572294042349 0.00480695277649592 0 0.00185587290982314 0.00381373708096564 0.00200188176886273 0.00218188165473905 0.0122309197651663 0.00162346447318578 0.00569952124021582 0.00157660320838753 0.00130778787680638
"propriétaire" 0.0019542891761694 0.00288417166589755 0.00413674421683159 0.00927936454911568 0.00533923191335189 0.00400376353772546 0.00218188165473905 0 0.00216461929758104 0.00379968082681055 0.00315320641677506 0.00653893938403191
"régler" 0.00439715064638114 0.00384556222119674 0.000827348843366317 0.00742349163929254 0.00305098966477251 0.0120112906131764 0.00654564496421714 0.00305772994129158 0.00108230964879052 0.00189984041340527 0.00157660320838753 0.0111161969528542
"ricaner" 0.0019542891761694 0.00192278111059837 0.00165469768673263 0.00556761872946941 0.00228824224857938 0 0.00872752661895619 0.00611545988258317 0.00487039341955734 0.00379968082681055 0.000788301604193765 0.00523115150722553
"verdure" 0.000488572294042349 0.00192278111059837 0.00579144190356422 0.00185587290982314 0 0 0 0.00458659491193738 0.00108230964879052 0.00189984041340527 0.0110362224587127 0.00196168181520957
"veste" 0.000488572294042349 0.0144208583294878 0.00661879074693054 0 0.00152549483238626 0 0 0 0 0.00379968082681055 0.00236490481258129 0.000653893938403191
"barre" 0.000977144588084699 0.00865251499769266 0.00248204653009895 0 0.000762747416193128 0 0.00436376330947809 0.00764432485322896 0.00162346447318578 0.00949920206702637 0.00945961925032517 0.00130778787680638
"cervelle" 0.0029314337642541 0.00288417166589755 0.000827348843366317 0.00371174581964627 0.00610197932954502 0.00200188176886273 0 0.00152886497064579 0.00108230964879052 0 0 0.00196168181520957
"citoyen" 0.00342000605829645 0.000961390555299185 0.000827348843366317 0.0129911103687619 0 0 0 0 0.00108230964879052 0 0 0.000653893938403191
"drame" 0.00244286147021175 0.00576834333179511 0.000827348843366317 0.00371174581964627 0.00305098966477251 0 0 0.00458659491193738 0.00162346447318578 0 0.000788301604193765 0.00261557575361276
"invisible" 0.00977144588084699 0.00384556222119674 0 0.00185587290982314 0 0 0.0109094082736952 0.0122309197651663 0.00108230964879052 0.00189984041340527 0.00157660320838753 0.00326946969201596
"jardinier" 0 0 0.00165469768673263 0 0.00305098966477251 0.00200188176886273 0.00218188165473905 0.0122309197651663 0 0.00569952124021582 0 0.00915451513764467
"pis" 0.000977144588084699 0.00961390555299185 0.0049640930601979 0 0.00457648449715877 0.00200188176886273 0.0174550532379124 0.00152886497064579 0.000541154824395259 0.0132988828938369 0 0.00784672726083829
"prise" 0.00537429523446584 0.00384556222119674 0.00744613959029685 0 0.00152549483238626 0.00200188176886273 0 0 0.00108230964879052 0 0.00709471443774388 0.0130778787680638
"reflet" 0.0039085783523388 0.00480695277649592 0.00330939537346527 0.00371174581964627 0.000762747416193128 0 0.00218188165473905 0.0183463796477495 0 0.00189984041340527 0 0.00850062119924148
"samuel" 0 0 0 0 0 0 0 0 0.0308458249905298 0 0 0
"voûte" 0.00146571688212705 0.015382248884787 0.00330939537346527 0.00185587290982314 0.000762747416193128 0 0 0.00152886497064579 0.00649385789274311 0 0.00236490481258129 0.00196168181520957
"accident" 0.000977144588084699 0.000961390555299185 0.00330939537346527 0.00371174581964627 0.00915296899431753 0.00800752707545092 0.00218188165473905 0 0.00487039341955734 0 0.00394150802096882 0.00326946969201596
"âne" 0.000488572294042349 0.00480695277649592 0.00165469768673263 0.00371174581964627 0 0 0.00218188165473905 0 0.000541154824395259 0.00189984041340527 0.000788301604193765 0
"bloc" 0.00537429523446584 0.000961390555299185 0.00330939537346527 0 0 0 0.00218188165473905 0.00611545988258317 0.0102819416635099 0 0.000788301604193765 0
"chauffer" 0.000977144588084699 0 0.00744613959029685 0.00185587290982314 0.000762747416193128 0 0.00654564496421714 0.00152886497064579 0.00432923859516208 0.00379968082681055 0.00472980962516259 0.00915451513764467
"commission" 0.0019542891761694 0 0.00744613959029685 0.00927936454911568 0.00610197932954502 0 0 0 0 0.00379968082681055 0.000788301604193765 0.00392336363041915
"couvent" 0.00244286147021175 0.00480695277649592 0.0107555349637621 0.00742349163929254 0.00152549483238626 0.00400376353772546 0 0 0 0 0 0.00457725756882234
"croître" 0.00439715064638114 0.00576834333179511 0.00165469768673263 0.00371174581964627 0.00228824224857938 0.00200188176886273 0.00218188165473905 0.00611545988258317 0.00216461929758104 0.00189984041340527 0.00472980962516259 0.00457725756882234
"dick" 0 0 0 0 0 0 0 0 0 0 0 0
"écriture" 0.000488572294042349 0.0134594677741886 0.00248204653009895 0.00371174581964627 0.00305098966477251 0 0 0 0.00811732236592889 0.0075993616536211 0 0.000653893938403191
"exempt" 0.000977144588084699 0 0 0 0.00152549483238626 0 0 0 0.00108230964879052 0 0.000788301604193765 0
"fancy" 0 0 0 0 0 0 0 0 0 0 0 0
"huissier" 0 0 0.00330939537346527 0 0.00762747416193128 0 0 0 0 0 0 0
"inviter" 0.00488572294042349 0.000961390555299185 0.00910083727702949 0.00185587290982314 0.00457648449715877 0.0100094088443137 0.00654564496421714 0 0.00108230964879052 0.00379968082681055 0.00236490481258129 0.0156934545216766
"laid" 0.0019542891761694 0.00192278111059837 0.00248204653009895 0.00742349163929254 0.00381373708096564 0.00800752707545092 0.00218188165473905 0.00152886497064579 0 0.00569952124021582 0 0.00588504544562872
"médie" 0 0 0 0 0 0 0 0 0 0 0 0
"pâleur" 0.0029314337642541 0.00480695277649592 0.0049640930601979 0 0.00228824224857938 0 0.00218188165473905 0.00152886497064579 0.00324692894637156 0 0 0.00784672726083829
"parisien" 0.0107485904689317 0.00865251499769266 0.00165469768673263 0.00371174581964627 0.00152549483238626 0.00800752707545092 0.00872752661895619 0.0107020547945205 0.00216461929758104 0 0 0.00523115150722553
"poète" 0.000488572294042349 0.00288417166589755 0.00248204653009895 0.0167028561884082 0 0 0.00218188165473905 0.0321061643835616 0 0 0 0
"réaliser" 0.000977144588084699 0.00192278111059837 0.000827348843366317 0 0.00305098966477251 0.02202069945749 0.00218188165473905 0.00305772994129158 0 0.00189984041340527 0.00236490481258129 0.00326946969201596
"réel" 0.0019542891761694 0.00288417166589755 0.000827348843366317 0.00371174581964627 0.00533923191335189 0.00200188176886273 0.00218188165473905 0.00764432485322896 0.00108230964879052 0.00949920206702637 0.00630641283355012 0.00196168181520957
"serpent" 0.00781715670467759 0 0.00413674421683159 0 0.000762747416193128 0 0 0.00458659491193738 0 0 0 0.000653893938403191
"visible" 0.0019542891761694 0.00192278111059837 0 0.00371174581964627 0.0083902215781244 0 0.00654564496421714 0.0107020547945205 0.00216461929758104 0.00379968082681055 0.0118245240629065 0.00130778787680638
"aurais" 0 0 0.0173743257106927 0 0 0 0.0152731715831733 0 0 0 0.00236490481258129 0.0150395605832734
"bâton" 0.000977144588084699 0.025957544993078 0.0124102326504948 0.00556761872946941 0.00152549483238626 0 0.00218188165473905 0.00152886497064579 0.00108230964879052 0.00569952124021582 0.00236490481258129 0
"chanceler" 0.0039085783523388 0.00865251499769266 0.00330939537346527 0.00185587290982314 0.00762747416193128 0 0 0 0.00162346447318578 0 0 0.00196168181520957
"flatter" 0.00537429523446584 0.000961390555299185 0.000827348843366317 0.0111352374589388 0.00228824224857938 0.00400376353772546 0.00436376330947809 0.00305772994129158 0.000541154824395259 0.00189984041340527 0 0.00457725756882234
"implacable" 0.0131914519391434 0.00288417166589755 0 0 0.00305098966477251 0.00200188176886273 0 0.00458659491193738 0.00162346447318578 0 0 0.000653893938403191
"lambeau" 0.0019542891761694 0.00384556222119674 0.00248204653009895 0.00185587290982314 0.000762747416193128 0 0 0.0122309197651663 0.00216461929758104 0 0.00867131764613141 0.00261557575361276
"paisible" 0.0019542891761694 0.000961390555299185 0.00248204653009895 0.0111352374589388 0 0 0.00218188165473905 0 0.00216461929758104 0.0113990424804316 0.00236490481258129 0
"pleuvoir" 0.00439715064638114 0.00384556222119674 0.0049640930601979 0.00927936454911568 0.00152549483238626 0.00600564530658819 0.00218188165473905 0.00458659491193738 0.00216461929758104 0.0132988828938369 0.00315320641677506 0.00130778787680638
"recouvrer" 0.00244286147021175 0.00384556222119674 0.00330939537346527 0 0.00457648449715877 0 0 0.00305772994129158 0.00757616754153363 0.00189984041340527 0.00867131764613141 0
"barnett" 0 0 0 0 0 0 0 0 0 0 0 0
"brume" 0.0019542891761694 0.00576834333179511 0.0049640930601979 0.00185587290982314 0.000762747416193128 0 0.0218188165473905 0.00152886497064579 0.00108230964879052 0 0.013401127271294 0
"brutal" 0.000977144588084699 0.00480695277649592 0.00248204653009895 0.00371174581964627 0.00457648449715877 0.00400376353772546 0.00654564496421714 0.00458659491193738 0.000541154824395259 0.00189984041340527 0.000788301604193765 0.0104623030144511
"caporal" 0.000977144588084699 0 0 0.00556761872946941 0 0 0 0 0 0 0 0
"cécile" 0 0 0 0.00185587290982314 0 0 0 0 0 0 0 0
"dépenser" 0.000488572294042349 0.00192278111059837 0.00330939537346527 0 0.00686472674573815 0.00200188176886273 0.00218188165473905 0.00305772994129158 0 0.00189984041340527 0.00315320641677506 0.00392336363041915
"désespéré" 0.00146571688212705 0.00192278111059837 0.00165469768673263 0 0.00152549483238626 0.00200188176886273 0.00218188165473905 0.00152886497064579 0.000541154824395259 0.00189984041340527 0 0.00130778787680638
"effroi" 0.011237162762974 0 0.00165469768673263 0.00371174581964627 0.00610197932954502 0 0 0.00458659491193738 0.00974078683911467 0.0113990424804316 0.00394150802096882 0.00130778787680638
"envoler" 0.000977144588084699 0 0.00165469768673263 0 0.00228824224857938 0 0.00218188165473905 0.00611545988258317 0 0 0.00157660320838753 0.00523115150722553
"expédition" 0.00586286752850819 0 0 0 0.00152549483238626 0.0140131723820391 0 0 0.00432923859516208 0.00189984041340527 0.0291671593551693 0
"goûter" 0.00146571688212705 0 0.0049640930601979 0.0167028561884082 0.000762747416193128 0 0.0152731715831733 0.00152886497064579 0 0.00569952124021582 0.000788301604193765 0.00392336363041915
"intervalle" 0.0136800242331858 0.00480695277649592 0.00827348843366317 0.00185587290982314 0.00305098966477251 0 0 0.00611545988258317 0.00108230964879052 0.00189984041340527 0.00236490481258129 0
"mode" 0.000488572294042349 0.00384556222119674 0.00661879074693054 0.00371174581964627 0.00228824224857938 0.0100094088443137 0.00654564496421714 0.00305772994129158 0.00108230964879052 0.00189984041340527 0.00236490481258129 0
"muley" 0 0 0 0 0 0 0 0 0 0 0 0
"numéro" 0 0.00192278111059837 0 0.00742349163929254 0.00305098966477251 0.00200188176886273 0 0.00152886497064579 0.00378808377076682 0 0.000788301604193765 0.00196168181520957
"princesse" 0 0.000961390555299185 0.000827348843366317 0.00185587290982314 0.00152549483238626 0 0 0.00305772994129158 0 0 0 0.000653893938403191
"provision" 0.0029314337642541 0 0.00827348843366317 0 0.00228824224857938 0.00200188176886273 0 0.00152886497064579 0.00162346447318578 0.00569952124021582 0.0449331914390446 0.00196168181520957
"quantité" 0.0039085783523388 0.00288417166589755 0.0140649303372274 0.00371174581964627 0.00228824224857938 0 0 0.00458659491193738 0 0.00569952124021582 0.0157660320838753 0
"rouges" 0.000488572294042349 0.000961390555299185 0 0 0 0 0 0 0 0 0 0.000653893938403191
"béant" 0.000977144588084699 0.00576834333179511 0.00413674421683159 0 0.00152549483238626 0 0 0 0.00487039341955734 0 0 0.00457725756882234
"canal" 0 0.000961390555299185 0 0.00371174581964627 0 0.00200188176886273 0 0.00305772994129158 0.00216461929758104 0 0.013401127271294 0
"ces" 0.000488572294042349 0.00192278111059837 0.000827348843366317 0.00371174581964627 0.000762747416193128 0 0 0.00458659491193738 0.00108230964879052 0.0113990424804316 0.00630641283355012 0.00196168181520957
