"Aimard_BanditsArizona" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_MonsieurLecoq" "Malot_Cara" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Oeuvre"
"gain" 0 0.00219606465214336 0.0028945863997858 0.000695886960122198 0 0.000937022704060119 0 0.00730526892521231 0.00233125592527548 0.000736124964573986 0.00259897773542407 0 0 0 0.0012677163357927 0 0 0.000824144126324812 0 0.00201154627562207 0.00312382856428839 0 0.00336045971088845 0.00351320966835301
"gentlemen" 0 0 0 0.00765475656134418 0.000663042036865137 0 0 0 0 0.000368062482286993 0 0 0 0 0 0 0.00185818343986918 0.00988972951589774 0 0 0 0 0 0
"gesticuler" 0 0.00109803232607168 0.00072364659994645 0.000347943480061099 0.000663042036865137 0.00374809081624048 0.00163969370521587 0 0.00233125592527548 0.00294449985829594 0.000866325911808022 0 0 0.00128150910512219 0.00507086534317081 0.00206285519787938 0 0 0 0 0 0.00132575004308688 0.00168022985544422 0.00281056773468241
"guinée" 0 0 0 0.0118300783220774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00198862506463031 0 0
"herbet" 0 0 0 0.0128739087622607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"idole" 0 0 0.0014472931998929 0.00278354784048879 0 0.0103072497446613 0 0.00547895169390923 0 0.00110418744686098 0 0 0 0.00128150910512219 0 0.00103142759893969 0 0 0 0 0 0 0.00224030647392563 0.00281056773468241
"impénétrable" 0.00137232568033046 0.00109803232607168 0.00072364659994645 0.000347943480061099 0 0.00281106811218036 0 0.00365263446260615 0.00155417061685032 0.000736124964573986 0 0.00209435048955443 0.00267878668821602 0.00384452731536658 0.0012677163357927 0.00515713799469846 0.00185818343986918 0 0 0 0.00312382856428839 0.00397725012926063 0 0.000702641933670601
"impuissant" 0.00137232568033046 0.00109803232607168 0 0.00278354784048879 0 0 0 0.00182631723130308 0.00155417061685032 0.00110418744686098 0 0 0.00178585779214401 0.00384452731536658 0 0.00206285519787938 0.00185818343986918 0 0.00177330117747198 0 0.0015619142821442 0.00198862506463031 0.00112015323696282 0.00421585160202361
"industrie" 0 0.00109803232607168 0.00072364659994645 0.00313149132054989 0.00397825222119082 0.000937022704060119 0.00327938741043173 0.00182631723130308 0.00155417061685032 0 0.000866325911808022 0 0 0 0 0 0 0.00164828825264962 0 0 0 0.00132575004308688 0.00168022985544422 0.00421585160202361
"insu" 0.00137232568033046 0.00658819395643008 0.0014472931998929 0.00243560436042769 0 0 0.0049190811156476 0.00182631723130308 0.000777085308425159 0.00110418744686098 0.00173265182361604 0 0.000892928896072006 0 0 0.00103142759893969 0 0.00247243237897443 0 0.00201154627562207 0.0015619142821442 0.00198862506463031 0 0.000702641933670601
"jaunir" 0 0 0 0.0010438304401833 0.00132608407373027 0.00187404540812024 0.00163969370521587 0 0 0.00147224992914797 0.000866325911808022 0 0 0.00256301821024438 0.00507086534317081 0 0.00185818343986918 0 0.00177330117747198 0.00402309255124414 0 0.00198862506463031 0.00280038309240704 0.00421585160202361
"jésuites" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0381628211607686 0 0 0 0 0 0 0 0
"juif" 0 0.00109803232607168 0.0057891727995716 0.00208766088036659 0.000663042036865137 0 0 0.00182631723130308 0 0 0.000866325911808022 0 0.00803636006464805 0.00256301821024438 0 0.00103142759893969 0.00371636687973837 0.000824144126324812 0 0 0.00312382856428839 0 0 0.0014052838673412
"kerral" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0381628211607686 0 0 0 0 0 0 0 0
"lombat" 0 0 0.0267749241980187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"marton" 0 0 0.0267749241980187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"master" 0.00137232568033046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0296691885476932 0 0 0 0 0 0
"mesdames" 0.00137232568033046 0.00109803232607168 0.0014472931998929 0.00626298264109978 0.000663042036865137 0 0 0 0 0.000368062482286993 0 0 0.00267878668821602 0 0.0012677163357927 0 0.0111491006392151 0 0.00177330117747198 0 0 0 0.00112015323696282 0
"monceau" 0.00411697704099137 0.00658819395643008 0.00217093979983935 0.00278354784048879 0 0.00374809081624048 0 0 0 0 0 0 0.00446464448036003 0.00128150910512219 0.0012677163357927 0 0 0.000824144126324812 0 0.00201154627562207 0 0.000662875021543438 0 0.0021079258010118
"nô" 0 0.0395291637385805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000824144126324812 0 0 0 0 0 0
"novembre" 0 0 0 0.000347943480061099 0.00198912611059541 0 0.00327938741043173 0 0 0.000368062482286993 0 0.00104717524477721 0 0.00128150910512219 0 0 0.00185818343986918 0.000824144126324812 0.00354660235494396 0 0.00468574284643259 0.0086173752800647 0.000560076618481408 0.00491849353569421
"officiel" 0.00274465136066091 0 0.00072364659994645 0.00173971740030549 0 0 0 0 0.00233125592527548 0.00110418744686098 0.00346530364723209 0.00104717524477721 0.00267878668821602 0 0.00253543267158541 0.00206285519787938 0 0 0 0 0 0.000662875021543438 0.00112015323696282 0.00562113546936481
"ouragan" 0.00274465136066091 0.00219606465214336 0.00072364659994645 0.000347943480061099 0.000663042036865137 0.00187404540812024 0 0 0.000777085308425159 0.00110418744686098 0 0 0 0.00256301821024438 0 0 0.00371636687973837 0.000824144126324812 0 0 0 0.00596587519389094 0.00448061294785127 0.0014052838673412
"paresse" 0.00137232568033046 0.00109803232607168 0 0 0.00132608407373027 0.000937022704060119 0.00163969370521587 0.00182631723130308 0 0.000368062482286993 0.000866325911808022 0 0 0 0.00380314900737811 0.00618856559363815 0 0 0.00354660235494396 0.00804618510248828 0 0 0.00392053632936986 0.00421585160202361
"parfaire" 0.00137232568033046 0 0 0.0013917739202444 0.00132608407373027 0 0 0.00365263446260615 0.000777085308425159 0.00257643737600895 0 0.00523587622388607 0.000892928896072006 0.00128150910512219 0.0012677163357927 0.00103142759893969 0.00557455031960755 0.000824144126324812 0 0.00402309255124414 0.00312382856428839 0.000662875021543438 0.00112015323696282 0
"passager" 0 0.00109803232607168 0.00072364659994645 0.00173971740030549 0.00132608407373027 0 0 0.00182631723130308 0.000777085308425159 0.000368062482286993 0.00346530364723209 0 0 0.00128150910512219 0.0012677163357927 0 0 0 0.00177330117747198 0.00201154627562207 0.0124953142571536 0.00530300017234751 0 0.000702641933670601
"piété" 0 0 0 0 0 0.000937022704060119 0.0049190811156476 0.00547895169390923 0.00543959715897611 0.00110418744686098 0.000866325911808022 0.00104717524477721 0 0 0.00507086534317081 0.00618856559363815 0.00185818343986918 0.000824144126324812 0.00354660235494396 0 0 0 0 0.00281056773468241
"pin" 0 0.00219606465214336 0 0.000695886960122198 0.00331521018432569 0.0046851135203006 0 0.00365263446260615 0 0.000736124964573986 0 0 0.000892928896072006 0.00128150910512219 0 0.0113457035883366 0.00371636687973837 0 0 0 0.0015619142821442 0.00132575004308688 0 0.000702641933670601
"plage" 0 0.00219606465214336 0 0 0.000663042036865137 0.00562213622436072 0 0 0 0 0.00693060729446418 0 0.000892928896072006 0.00897056373585534 0 0.00103142759893969 0.00371636687973837 0 0 0 0 0.00530300017234751 0 0.000702641933670601
"positivement" 0.00411697704099137 0.00109803232607168 0 0.00278354784048879 0.00132608407373027 0 0 0 0.000777085308425159 0.0051528747520179 0.000866325911808022 0.00209435048955443 0.000892928896072006 0 0 0.00103142759893969 0 0 0 0 0.0015619142821442 0 0 0.0014052838673412
"préparatif" 0.00274465136066091 0.00439212930428672 0.0014472931998929 0.000695886960122198 0.00132608407373027 0.00187404540812024 0 0 0.00155417061685032 0.00147224992914797 0 0 0.000892928896072006 0.00128150910512219 0 0 0 0 0.00177330117747198 0.00201154627562207 0.00780957141072098 0.00397725012926063 0.00112015323696282 0
"prétention" 0.00137232568033046 0.00109803232607168 0.00072364659994645 0.00173971740030549 0.00331521018432569 0.000937022704060119 0.00163969370521587 0 0.000777085308425159 0.000736124964573986 0.00346530364723209 0.00523587622388607 0.000892928896072006 0 0 0.00103142759893969 0.00371636687973837 0.000824144126324812 0 0.00201154627562207 0.0015619142821442 0.000662875021543438 0 0.0014052838673412
"procédé" 0.00274465136066091 0.00109803232607168 0 0 0.00198912611059541 0.000937022704060119 0 0 0.00233125592527548 0.00147224992914797 0.000866325911808022 0.00209435048955443 0.00625050227250404 0.00128150910512219 0.00253543267158541 0 0 0.00329657650529925 0.00354660235494396 0 0 0.000662875021543438 0 0.0021079258010118
"progrès" 0 0.00109803232607168 0 0.00208766088036659 0.0053043362949211 0 0.0049190811156476 0 0 0.000368062482286993 0.000866325911808022 0 0 0.00128150910512219 0.0012677163357927 0.00206285519787938 0 0 0.00177330117747198 0.00201154627562207 0 0.00198862506463031 0.00280038309240704 0.0021079258010118
"publier" 0 0 0.00072364659994645 0.0013917739202444 0.00464129425805596 0 0.0049190811156476 0.0109579033878185 0 0.00147224992914797 0 0 0 0.00128150910512219 0 0 0 0.00164828825264962 0 0 0 0.00198862506463031 0.00112015323696282 0.00281056773468241
"récrier" 0 0 0.00361823299973225 0.00313149132054989 0.0053043362949211 0.000937022704060119 0.00163969370521587 0 0.000777085308425159 0.000368062482286993 0.000866325911808022 0 0 0 0.0012677163357927 0 0 0 0 0 0 0 0.00224030647392563 0.00351320966835301
"répugner" 0.00411697704099137 0.00439212930428672 0 0.000695886960122198 0.000663042036865137 0 0 0 0.00310834123370064 0.00110418744686098 0 0 0.000892928896072006 0 0 0.00309428279681908 0 0 0 0 0.00312382856428839 0.00198862506463031 0.00336045971088845 0.00351320966835301
"roide" 0 0 0 0.00347943480061099 0 0 0.00163969370521587 0 0.00155417061685032 0.00625706219887888 0 0 0.00357171558428802 0 0 0 0 0.000824144126324812 0 0.00402309255124414 0 0 0 0
"sandale" 0 0 0.00072364659994645 0 0 0.023425567601503 0 0.0164368550817277 0.00155417061685032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"surlendemain" 0 0.00109803232607168 0.0028945863997858 0.0010438304401833 0.00464129425805596 0 0.00163969370521587 0 0.000777085308425159 0.00147224992914797 0.00606428138265616 0.00104717524477721 0.000892928896072006 0 0.0012677163357927 0 0.00185818343986918 0.000824144126324812 0 0 0.00312382856428839 0 0 0.0014052838673412
"surnaturel" 0 0 0.00072364659994645 0.00278354784048879 0 0 0.00327938741043173 0.00365263446260615 0.000777085308425159 0.000368062482286993 0.000866325911808022 0.00104717524477721 0.00267878668821602 0 0.00507086534317081 0.00412571039575877 0 0.000824144126324812 0 0 0 0.00464012515080407 0 0.000702641933670601
"tabaret" 0 0 0 0 0 0 0 0 0.00466251185055095 0.0114099369508968 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"taillis" 0 0.00439212930428672 0.0014472931998929 0.00208766088036659 0 0 0 0 0.000777085308425159 0.000736124964573986 0 0.00209435048955443 0.00267878668821602 0.00512603642048877 0.0012677163357927 0 0 0 0 0 0 0.00596587519389094 0.00112015323696282 0.000702641933670601
"talus" 0.00137232568033046 0 0 0.000695886960122198 0.00198912611059541 0.000937022704060119 0 0 0 0.000368062482286993 0 0 0 0.0102520728409775 0.00507086534317081 0.0103142759893969 0 0 0 0 0 0 0.00112015323696282 0.00351320966835301
"terrestre" 0 0 0.00072364659994645 0.000347943480061099 0 0.00281106811218036 0 0.00182631723130308 0 0 0.000866325911808022 0 0 0 0.00253543267158541 0.00412571039575877 0.00185818343986918 0 0 0.00402309255124414 0 0.0139203754524122 0 0
"tic" 0 0 0.0123019921990897 0.000347943480061099 0.00198912611059541 0 0 0 0.000777085308425159 0.000368062482286993 0 0.00314152573433164 0.00178585779214401 0.00256301821024438 0 0 0 0 0 0 0 0 0.00168022985544422 0.00281056773468241
"tinter" 0.00137232568033046 0 0.0028945863997858 0.00173971740030549 0.00596737833178624 0 0 0.00365263446260615 0 0.000736124964573986 0 0 0.00267878668821602 0.00256301821024438 0.00887401435054892 0.00103142759893969 0.00185818343986918 0 0 0 0 0 0 0
"touchard" 0 0 0 0.0128739087622607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trompe" 0 0 0 0.00417532176073319 0.000663042036865137 0.0131183178568417 0 0.00182631723130308 0 0.000736124964573986 0 0 0.000892928896072006 0.00128150910512219 0 0.00103142759893969 0 0 0 0 0 0.00265150008617375 0 0
"unis" 0.0233295365656178 0.00988229093464512 0 0.00173971740030549 0 0 0 0 0 0 0.00173265182361604 0.00104717524477721 0 0 0 0 0 0 0 0 0 0.00198862506463031 0 0
"vache" 0 0.00109803232607168 0.0014472931998929 0.00173971740030549 0.00132608407373027 0.00187404540812024 0 0.00547895169390923 0.000777085308425159 0.000368062482286993 0 0.00209435048955443 0 0.00640754552561096 0.00633858167896352 0.00103142759893969 0.00371636687973837 0 0.00354660235494396 0 0 0.000662875021543438 0.000560076618481408 0.000702641933670601
"visiblement" 0.00137232568033046 0.00109803232607168 0 0.000347943480061099 0.000663042036865137 0 0.00163969370521587 0 0.00466251185055095 0.0051528747520179 0 0.00104717524477721 0 0.00128150910512219 0 0.00206285519787938 0 0 0.00531990353241595 0 0.0015619142821442 0.00198862506463031 0 0.000702641933670601
"adam" 0 0 0.0014472931998929 0.00765475656134418 0 0 0 0.0146105378504246 0 0.000368062482286993 0.000866325911808022 0 0 0 0 0 0 0 0 0 0.00312382856428839 0 0 0
"adultère" 0 0 0 0.000695886960122198 0.00331521018432569 0 0 0.00730526892521231 0.00621668246740127 0.000736124964573986 0 0 0.00357171558428802 0.00256301821024438 0.0012677163357927 0.00206285519787938 0.00185818343986918 0 0 0 0 0 0.00112015323696282 0.0021079258010118
"aigre" 0 0 0.00072364659994645 0.00173971740030549 0.00132608407373027 0.000937022704060119 0.00163969370521587 0.00182631723130308 0 0.000736124964573986 0 0 0.000892928896072006 0 0.00507086534317081 0.00309428279681908 0 0.000824144126324812 0 0 0 0 0.00392053632936986 0.00491849353569421
"allié" 0 0.00219606465214336 0 0.00173971740030549 0 0.00374809081624048 0 0 0.000777085308425159 0.00368062482286993 0 0.00104717524477721 0.00535757337643203 0 0 0 0.00185818343986918 0 0 0 0.00937148569286518 0 0 0
"amasser" 0.00137232568033046 0 0.00072364659994645 0.0010438304401833 0.00265216814746055 0.000937022704060119 0.00327938741043173 0.00182631723130308 0.000777085308425159 0.00184031241143497 0 0 0.00267878668821602 0.00256301821024438 0 0 0.00185818343986918 0.000824144126324812 0 0.00201154627562207 0 0.000662875021543438 0.00224030647392563 0.00281056773468241
"applaudissement" 0 0 0.00217093979983935 0.00208766088036659 0.00397825222119082 0.00281106811218036 0 0.00365263446260615 0.000777085308425159 0 0.00433162955904011 0.00209435048955443 0.000892928896072006 0 0 0 0.00743273375947674 0 0 0 0 0 0.00168022985544422 0
"arroser" 0 0.00329409697821504 0 0.000347943480061099 0.000663042036865137 0.00374809081624048 0 0.00913158615651539 0.00155417061685032 0.00110418744686098 0.00173265182361604 0 0 0.00256301821024438 0.0012677163357927 0 0 0 0.00531990353241595 0.00402309255124414 0.0015619142821442 0.00132575004308688 0.00168022985544422 0.000702641933670601
"assassinat" 0 0.00109803232607168 0.00217093979983935 0.00452326524079428 0 0.000937022704060119 0 0 0.00466251185055095 0.00184031241143497 0 0 0 0 0.0012677163357927 0.00103142759893969 0 0.00164828825264962 0 0 0.0015619142821442 0 0.00112015323696282 0
"association" 0.00137232568033046 0.00109803232607168 0 0.00382737828067209 0.00132608407373027 0 0 0 0 0.000368062482286993 0.000866325911808022 0 0.00178585779214401 0 0 0 0 0.00247243237897443 0 0 0 0.00132575004308688 0.00616084280329549 0.000702641933670601
"attarder" 0.00137232568033046 0 0.00072364659994645 0.00208766088036659 0 0 0.00327938741043173 0.00182631723130308 0 0.00110418744686098 0.000866325911808022 0 0.000892928896072006 0.00128150910512219 0.00380314900737811 0.00309428279681908 0 0.000824144126324812 0 0 0 0 0.00280038309240704 0.00491849353569421
"attends" 0 0 0 0 0.00132608407373027 0 0.00163969370521587 0 0.000777085308425159 0.00294449985829594 0 0 0.00357171558428802 0.00128150910512219 0.00253543267158541 0 0.00557455031960755 0 0.00177330117747198 0 0 0 0.00504068956633267 0.00281056773468241
"aviron" 0 0 0 0.00278354784048879 0 0.00187404540812024 0.00163969370521587 0 0 0 0 0.00314152573433164 0 0.00256301821024438 0 0.00103142759893969 0 0.000824144126324812 0 0 0.0109333999750094 0.00729162523697782 0 0
"bagne" 0 0 0 0 0 0 0 0 0.00310834123370064 0.00404868730515692 0 0 0 0 0 0.00103142759893969 0.00371636687973837 0.00329657650529925 0 0 0.00937148569286518 0 0.00336045971088845 0.0014052838673412
"balcon" 0 0 0.0057891727995716 0.00382737828067209 0.00663042036865137 0 0.00327938741043173 0 0 0 0 0 0.00178585779214401 0 0 0 0 0 0 0 0 0 0 0.0021079258010118
"banquise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238635007755638 0 0
"bienvenu" 0.00823395408198274 0.00329409697821504 0.0014472931998929 0.00208766088036659 0.000663042036865137 0 0 0.0109579033878185 0.000777085308425159 0.000368062482286993 0 0.00104717524477721 0 0.00128150910512219 0 0 0.00185818343986918 0.000824144126324812 0 0 0.0015619142821442 0.00132575004308688 0.000560076618481408 0.0014052838673412
"boisruel" 0 0 0 0.0125259652821996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bossu" 0 0 0.00506552619962515 0.0013917739202444 0 0 0 0.00182631723130308 0 0 0 0 0 0 0.00380314900737811 0.00928284839045723 0 0.00659315301059849 0 0 0 0 0.00168022985544422 0.000702641933670601
"bougre" 0 0 0 0 0 0 0 0 0 0 0 0.00209435048955443 0.00267878668821602 0.00128150910512219 0.00633858167896352 0 0 0 0 0 0 0 0.0106414557511468 0.00421585160202361
"castor" 0 0.0351370344342937 0 0.000347943480061099 0.000663042036865137 0 0.00163969370521587 0.00182631723130308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"communion" 0 0 0 0.000695886960122198 0.00198912611059541 0 0 0.00182631723130308 0 0 0 0 0.000892928896072006 0.00384452731536658 0.0012677163357927 0.00928284839045723 0 0 0 0.028161647858709 0 0 0 0.0014052838673412
"conclusion" 0 0 0 0.0010438304401833 0.000663042036865137 0.000937022704060119 0.00327938741043173 0 0.00310834123370064 0.00294449985829594 0.00433162955904011 0.00209435048955443 0 0.00128150910512219 0 0 0 0 0.00354660235494396 0 0.0015619142821442 0.00331437510771719 0 0.000702641933670601
"confrère" 0 0.00219606465214336 0 0.000695886960122198 0.00132608407373027 0 0.00819846852607933 0.00182631723130308 0 0.000368062482286993 0.000866325911808022 0 0.0107151467528641 0.00128150910512219 0.00380314900737811 0 0 0.00164828825264962 0 0 0.00312382856428839 0 0 0.0014052838673412
"convention" 0 0 0.00072364659994645 0.000347943480061099 0.00331521018432569 0.000937022704060119 0 0 0.00310834123370064 0.00147224992914797 0 0.00104717524477721 0.000892928896072006 0.00128150910512219 0.00253543267158541 0.00103142759893969 0 0.000824144126324812 0.00531990353241595 0.00201154627562207 0.00624765712857678 0.000662875021543438 0 0.00281056773468241
"correct" 0 0 0 0.000695886960122198 0.00132608407373027 0 0 0 0 0.000736124964573986 0.000866325911808022 0.00314152573433164 0.00625050227250404 0.00256301821024438 0 0 0.00185818343986918 0 0 0 0.0015619142821442 0 0.00392053632936986 0.00562113546936481
"découvert" 0 0.00439212930428672 0.0014472931998929 0.000695886960122198 0.00331521018432569 0.00187404540812024 0.00327938741043173 0.00182631723130308 0 0 0 0 0.00267878668821602 0.00128150910512219 0 0.00103142759893969 0.00557455031960755 0.00412072063162406 0.00177330117747198 0 0 0.00132575004308688 0.000560076618481408 0.000702641933670601
"défaillance" 0 0 0.00072364659994645 0.000695886960122198 0.00198912611059541 0.000937022704060119 0 0 0.000777085308425159 0.00441674978744392 0.00346530364723209 0 0.00178585779214401 0.00256301821024438 0 0.00515713799469846 0 0 0 0 0 0.00132575004308688 0 0.000702641933670601
"défenseur" 0.00137232568033046 0.00439212930428672 0.00217093979983935 0.0013917739202444 0.00132608407373027 0 0 0 0 0.00368062482286993 0.000866325911808022 0.00209435048955443 0 0.00128150910512219 0 0 0 0 0.00354660235494396 0.00201154627562207 0.00468574284643259 0.000662875021543438 0.000560076618481408 0
"délai" 0.00274465136066091 0.00219606465214336 0.00072364659994645 0.000695886960122198 0 0.000937022704060119 0 0 0.00233125592527548 0.00147224992914797 0.00952958502988824 0.00418870097910885 0 0 0 0 0.00185818343986918 0 0.00177330117747198 0.00201154627562207 0 0.00132575004308688 0 0.000702641933670601
"délier" 0 0.00219606465214336 0 0.0010438304401833 0 0.000937022704060119 0.0049190811156476 0.00547895169390923 0.00388542654212579 0.00184031241143497 0.00259897773542407 0 0.000892928896072006 0.00128150910512219 0 0 0 0.000824144126324812 0.00354660235494396 0 0 0.00132575004308688 0.00168022985544422 0.000702641933670601
"déplacer" 0 0 0.00072364659994645 0.000695886960122198 0 0.0046851135203006 0.00327938741043173 0 0.00155417061685032 0.00110418744686098 0 0 0.00267878668821602 0.00128150910512219 0.0012677163357927 0.00103142759893969 0 0.000824144126324812 0 0 0.0015619142821442 0.00795450025852126 0.000560076618481408 0
"déplorable" 0.00137232568033046 0 0.00072364659994645 0.00208766088036659 0.00198912611059541 0.000937022704060119 0.00163969370521587 0 0.00310834123370064 0.000736124964573986 0.000866325911808022 0 0.000892928896072006 0 0.00633858167896352 0.00103142759893969 0 0.00164828825264962 0.00354660235494396 0 0 0.00198862506463031 0.000560076618481408 0.000702641933670601
"désarmer" 0.00137232568033046 0.00219606465214336 0.00072364659994645 0.000347943480061099 0.00132608407373027 0.000937022704060119 0.00163969370521587 0.00182631723130308 0.00155417061685032 0.00184031241143497 0 0.00314152573433164 0 0 0.00507086534317081 0 0.00185818343986918 0.00247243237897443 0 0 0.00468574284643259 0 0.00168022985544422 0.0014052838673412
"détendre" 0 0.00219606465214336 0.00072364659994645 0.0013917739202444 0.000663042036865137 0 0.00163969370521587 0 0.00233125592527548 0.00147224992914797 0.000866325911808022 0 0 0 0.00633858167896352 0.00309428279681908 0 0 0 0 0 0.00132575004308688 0.00336045971088845 0.0021079258010118
"disparition" 0.00137232568033046 0 0 0 0.00198912611059541 0 0 0 0.00233125592527548 0.000368062482286993 0.000866325911808022 0.00104717524477721 0.00267878668821602 0.00128150910512219 0 0.00103142759893969 0 0.000824144126324812 0 0.00201154627562207 0.0124953142571536 0.00530300017234751 0.00168022985544422 0
"éclaircir" 0.00411697704099137 0.00329409697821504 0.00217093979983935 0.0013917739202444 0.00132608407373027 0 0.00327938741043173 0 0.000777085308425159 0.00110418744686098 0.000866325911808022 0.00314152573433164 0.000892928896072006 0.00128150910512219 0 0 0 0.00247243237897443 0 0.00201154627562207 0 0.00198862506463031 0 0.0014052838673412
"émerger" 0.00274465136066091 0 0 0 0.00132608407373027 0.000937022704060119 0 0 0 0.00147224992914797 0.000866325911808022 0 0 0 0.0012677163357927 0 0 0 0 0 0 0.0132575004308688 0.00168022985544422 0.0014052838673412
"emportement" 0 0.00109803232607168 0 0.000347943480061099 0.00265216814746055 0.00281106811218036 0 0 0.00155417061685032 0.00147224992914797 0 0.00104717524477721 0.00357171558428802 0.00256301821024438 0.00253543267158541 0 0.00371636687973837 0 0.00177330117747198 0 0 0.000662875021543438 0.000560076618481408 0.00491849353569421
"emprisonner" 0 0 0 0.00208766088036659 0 0 0.00163969370521587 0 0.000777085308425159 0.00147224992914797 0 0 0.000892928896072006 0 0 0 0.00185818343986918 0.00412072063162406 0 0 0 0.0112688753662384 0 0
"énergiquement" 0.00137232568033046 0.00109803232607168 0.00217093979983935 0.00313149132054989 0 0 0 0 0.00155417061685032 0.00184031241143497 0.00433162955904011 0 0.00178585779214401 0 0 0 0.00185818343986918 0 0.00177330117747198 0 0 0.000662875021543438 0.00224030647392563 0.000702641933670601
"explosion" 0 0 0.00072364659994645 0.00208766088036659 0 0.000937022704060119 0 0 0.00233125592527548 0.00331256234058294 0.000866325911808022 0 0 0 0.0012677163357927 0.00206285519787938 0 0 0 0 0.00624765712857678 0.00198862506463031 0.00168022985544422 0.0014052838673412
"fable" 0 0 0.00217093979983935 0.00313149132054989 0 0 0.00163969370521587 0.0127842206191215 0.000777085308425159 0.00220837489372196 0 0 0 0 0 0 0.00185818343986918 0.000824144126324812 0.00177330117747198 0 0.0015619142821442 0.00265150008617375 0 0.000702641933670601
"foudre" 0.00137232568033046 0.00109803232607168 0.0014472931998929 0.00347943480061099 0.000663042036865137 0.000937022704060119 0 0.00365263446260615 0 0.00147224992914797 0 0 0.000892928896072006 0.00128150910512219 0.0012677163357927 0.00103142759893969 0 0.000824144126324812 0 0 0 0.00132575004308688 0.00112015323696282 0.00351320966835301
"gâteau" 0 0 0 0.00173971740030549 0.00331521018432569 0.00374809081624048 0.00163969370521587 0.00913158615651539 0 0.000368062482286993 0.00173265182361604 0 0.00267878668821602 0.00128150910512219 0.00253543267158541 0.00103142759893969 0 0 0 0.00201154627562207 0 0.00132575004308688 0.00112015323696282 0.000702641933670601
"héroïsme" 0 0.00439212930428672 0 0.00208766088036659 0.000663042036865137 0 0.00163969370521587 0 0.00310834123370064 0.00331256234058294 0 0.00104717524477721 0 0 0.00253543267158541 0.00309428279681908 0 0.00164828825264962 0 0 0.0015619142821442 0 0.000560076618481408 0.000702641933670601
"indulgence" 0 0 0 0.0010438304401833 0.00397825222119082 0 0.00327938741043173 0 0.00233125592527548 0.00331256234058294 0.00173265182361604 0.00104717524477721 0 0.00128150910512219 0 0.00309428279681908 0 0 0.00177330117747198 0.00603463882686621 0 0 0 0.0014052838673412
"infernal" 0.00137232568033046 0 0.0028945863997858 0.00313149132054989 0.000663042036865137 0 0 0 0.00388542654212579 0.000736124964573986 0.000866325911808022 0 0 0 0.00507086534317081 0.00103142759893969 0.00371636687973837 0.00164828825264962 0 0 0 0.00132575004308688 0.00112015323696282 0
"infiniment" 0 0.00109803232607168 0 0 0.00198912611059541 0 0 0.00547895169390923 0.00155417061685032 0.00257643737600895 0 0 0 0.00128150910512219 0.00380314900737811 0.0123771311872763 0.00371636687973837 0 0.00177330117747198 0 0 0.000662875021543438 0 0
"intimider" 0 0.00109803232607168 0 0 0.000663042036865137 0.00281106811218036 0.00163969370521587 0 0.00233125592527548 0.00184031241143497 0.000866325911808022 0.00837740195821771 0.00446464448036003 0.00128150910512219 0.0012677163357927 0 0 0 0.00177330117747198 0 0 0 0.00112015323696282 0.0021079258010118
"invention" 0 0 0 0.0013917739202444 0.00397825222119082 0.0046851135203006 0 0 0.00155417061685032 0.00147224992914797 0.00173265182361604 0 0.00267878668821602 0 0 0.00103142759893969 0 0.000824144126324812 0.00177330117747198 0.00201154627562207 0 0 0.000560076618481408 0.00351320966835301
"involontairement" 0 0 0 0.000695886960122198 0.00198912611059541 0.00281106811218036 0 0 0.00310834123370064 0.000736124964573986 0 0 0 0.00384452731536658 0 0.00103142759893969 0 0 0 0.00402309255124414 0.00312382856428839 0.0086173752800647 0 0.000702641933670601
"jack" 0 0 0 0.0125259652821996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
